year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
12,7,Indiana,2,2,2,1,1
12,7,New Mexico St.,0,0,0,0,0
12,7,UNLV,0,1,1,1,1
12,7,Colorado,1,0,0,0,0
12,7,Baylor,3,2,3,3,3
12,7,South Dakota St.,0,0,0,0,0
12,7,Notre Dame,0,0,0,1,1
12,7,Xavier,2,1,1,0,0
12,7,Duke,0,4,2,2,2
12,7,Lehigh,1,0,0,0,0
12,7,Michigan St.,2,2,2,4,4
12,7,LIU Brooklyn,0,0,0,0,0
12,7,Memphis,0,0,0,1,1
12,7,Saint Louis,1,1,1,0,0
12,7,New Mexico,1,3,3,1,2
12,7,Long Beach St.,0,0,0,0,0
12,7,Louisville,4,1,1,2,1
12,7,Davidson,0,0,0,0,0
12,7,Murray St.,1,2,2,1,1
12,7,Colorado St.,0,0,0,0,0
12,7,Marquette,2,1,1,2,2
12,7,BYU,0,0,0,0,0
12,7,Florida,3,1,1,1,1
12,7,Virginia,0,0,0,0,0
12,7,Missouri,0,6,6,3,3
12,7,Norfolk St.,1,0,0,0,0
12,7,North Carolina,3,1,1,3,3
12,7,Vermont,0,0,0,0,0
12,7,Creighton,1,4,4,0,0
12,7,Alabama,0,0,0,1,1
12,7,Temple,0,2,1,1,1
12,7,South Florida,1,0,0,0,0
12,7,Michigan,0,1,2,2,2
12,7,Ohio,2,0,0,0,0
12,7,San Diego St.,0,2,2,1,1
12,7,North Carolina St.,2,0,0,0,0
12,7,Georgetown,1,1,1,2,2
12,7,Belmont,0,0,0,0,0
12,7,Saint Mary's,0,0,0,0,0
12,7,Purdue,1,1,1,1,1
12,7,Kansas,5,3,3,4,4
12,7,Detroit,0,0,0,0,0
12,7,Syracuse,3,5,5,3,3
12,7,UNC Asheville,0,0,0,0,0
12,7,Kansas St.,1,1,1,1,1
12,7,Southern Miss,0,0,0,0,0
12,7,Vanderbilt,1,2,2,1,1
12,7,Harvard,0,0,0,0,0
12,7,Wisconsin,2,1,1,2,2
12,7,Montana,0,0,0,0,0
12,7,Cincinnati,2,2,1,0,0
12,7,Texas,0,0,0,1,1
12,7,Florida St.,1,1,2,2,2
12,7,St. Bonaventure,0,0,0,0,0
12,7,Gonzaga,1,1,1,1,1
12,7,West Virginia,0,0,0,0,0
12,7,Ohio St.,4,3,3,5,5
12,7,Loyola MD,0,0,0,0,0
12,8,Kentucky,6,4,4,6,6
12,8,Western Kentucky,0,0,0,0,0
12,8,Iowa St.,1,0,0,1,1
12,8,Connecticut,0,1,1,0,0
12,8,Wichita St.,0,0,0,2,2
12,8,VCU,1,1,1,0,0
12,8,Indiana,2,2,2,1,1
12,8,New Mexico St.,0,0,0,0,0
12,8,UNLV,0,1,1,1,1
12,8,Colorado,1,0,0,0,0
12,8,Baylor,3,3,3,3,3
12,8,South Dakota St.,0,0,0,0,0
12,8,Notre Dame,0,0,0,1,1
12,8,Xavier,2,1,1,0,0
12,8,Duke,0,2,2,2,2
12,8,Lehigh,1,0,0,0,0
12,8,Michigan St.,2,2,2,4,4
12,8,LIU Brooklyn,0,0,0,0,0
12,8,Memphis,0,0,0,1,1
12,8,Saint Louis,1,1,1,0,0
12,8,New Mexico,1,3,3,1,2
12,8,Long Beach St.,0,0,0,0,0
12,8,Louisville,4,1,1,2,1
12,8,Davidson,0,0,0,0,0
12,8,Murray St.,1,2,2,1,1
12,8,Colorado St.,0,0,0,0,0
12,8,Marquette,2,1,1,2,2
12,8,BYU,0,0,0,0,0
12,8,Florida,3,1,1,1,1
12,8,Virginia,0,0,0,0,0
12,8,Missouri,0,6,6,3,3
12,8,Norfolk St.,1,0,0,0,0
12,8,North Carolina,3,4,1,3,3
12,8,Vermont,0,0,0,0,0
12,8,Creighton,1,1,5,0,0
12,8,Alabama,0,0,0,1,1
12,8,Temple,0,2,1,1,1
12,8,South Florida,1,0,0,0,0
12,8,Michigan,0,1,2,2,2
12,8,Ohio,2,0,0,0,0
12,8,San Diego St.,0,0,0,1,1
12,8,North Carolina St.,2,1,1,0,0
12,8,Georgetown,1,2,2,2,2
12,8,Belmont,0,0,0,0,0
12,8,Saint Mary's,0,1,1,0,0
12,8,Purdue,1,0,0,1,1
12,8,Kansas,5,3,3,4,4
12,8,Detroit,0,0,0,0,0
12,8,Syracuse,3,5,4,3,3
12,8,UNC Asheville,0,0,0,0,0
12,8,Kansas St.,1,1,1,1,1
12,8,Southern Miss,0,0,0,0,0
12,8,Vanderbilt,1,2,2,1,1
12,8,Harvard,0,0,0,0,0
12,8,Wisconsin,2,1,1,2,2
12,8,Montana,0,0,0,0,0
12,8,Cincinnati,2,2,2,0,0
12,8,Texas,0,0,0,1,1
12,8,Florida St.,1,1,1,2,2
12,8,St. Bonaventure,0,0,0,0,0
12,8,Gonzaga,1,1,1,1,1
12,8,West Virginia,0,0,0,0,0
12,8,Ohio St.,4,3,3,5,5
12,8,Loyola MD,0,0,0,0,0
12,9,Kentucky,6,4,4,6,6
12,9,Western Kentucky,0,0,0,0,0
12,9,Iowa St.,1,1,1,1,1
12,9,Connecticut,0,0,0,0,0
12,9,Wichita St.,0,1,2,2,2
12,9,VCU,1,0,0,0,0
12,9,Indiana,2,2,1,1,1
12,9,New Mexico St.,0,0,0,0,0
12,9,UNLV,0,1,1,1,1
12,9,Colorado,1,0,0,0,0
12,9,Baylor,3,3,3,3,3
12,9,South Dakota St.,0,0,0,0,0
12,9,Notre Dame,0,0,0,1,1
12,9,Xavier,2,1,1,0,0
12,9,Duke,0,2,2,2,2
12,9,Lehigh,1,0,0,0,0
12,9,Michigan St.,2,2,3,4,4
12,9,LIU Brooklyn,0,0,0,0,0
12,9,Memphis,0,0,0,1,1
12,9,Saint Louis,1,1,1,0,0
12,9,New Mexico,1,1,1,1,2
12,9,Long Beach St.,0,0,0,0,0
12,9,Louisville,4,3,2,2,1
12,9,Davidson,0,0,0,0,0
12,9,Murray St.,1,2,2,1,1
12,9,Colorado St.,0,0,0,0,0
12,9,Marquette,2,1,1,2,2
12,9,BYU,0,0,0,0,0
12,9,Florida,3,1,1,1,1
12,9,Virginia,0,0,0,0,0
12,9,Missouri,0,5,5,3,3
12,9,Norfolk St.,1,0,0,0,0
12,9,North Carolina,3,4,3,3,3
12,9,Vermont,0,0,0,0,0
12,9,Creighton,1,1,1,0,0
12,9,Alabama,0,0,0,1,1
12,9,Temple,0,2,2,1,1
12,9,South Florida,1,0,0,0,0
12,9,Michigan,0,1,1,2,2
12,9,Ohio,2,0,0,0,0
12,9,San Diego St.,0,1,1,1,1
12,9,North Carolina St.,2,0,0,0,0
12,9,Georgetown,1,2,2,2,2
12,9,Belmont,0,0,0,0,0
12,9,Saint Mary's,0,1,1,0,0
12,9,Purdue,1,0,0,1,1
12,9,Kansas,5,3,4,4,4
12,9,Detroit,0,0,0,0,0
12,9,Syracuse,3,6,6,3,3
12,9,UNC Asheville,0,0,0,0,0
12,9,Kansas St.,1,1,1,1,1
12,9,Southern Miss,0,0,0,0,0
12,9,Vanderbilt,1,2,2,1,1
12,9,Harvard,0,0,0,0,0
12,9,Wisconsin,2,1,1,2,2
12,9,Montana,0,0,0,0,0
12,9,Cincinnati,2,2,2,0,0
12,9,Texas,0,0,0,1,1
12,9,Florida St.,1,1,1,2,2
12,9,St. Bonaventure,0,0,0,0,0
12,9,Gonzaga,1,1,1,1,1
12,9,West Virginia,0,0,0,0,0
12,9,Ohio St.,4,3,3,5,5
12,9,Loyola MD,0,0,0,0,0
12,10,Kentucky,6,4,4,6,6
12,10,Western Kentucky,0,0,0,0,0
12,10,Iowa St.,1,1,1,1,1
12,10,Connecticut,0,0,0,0,0
12,10,Wichita St.,0,1,2,2,2
12,10,VCU,1,0,0,0,0
12,10,Indiana,2,2,1,1,1
12,10,New Mexico St.,0,0,0,0,0
12,10,UNLV,0,1,1,1,1
12,10,Colorado,1,0,0,0,0
12,10,Baylor,3,2,2,3,3
12,10,South Dakota St.,0,0,0,0,0
12,10,Notre Dame,0,0,0,1,1
12,10,Xavier,2,1,1,0,0
12,10,Duke,0,3,3,2,2
12,10,Lehigh,1,0,0,0,0
12,10,Michigan St.,2,2,2,4,4
12,10,LIU Brooklyn,0,0,0,0,0
12,10,Memphis,0,0,0,1,1
12,10,Saint Louis,1,1,1,0,0
12,10,New Mexico,1,3,3,1,2
12,10,Long Beach St.,0,0,0,0,0
12,10,Louisville,4,1,1,2,1
12,10,Davidson,0,0,0,0,0
12,10,Murray St.,1,2,2,1,1
12,10,Colorado St.,0,0,0,0,0
12,10,Marquette,2,1,1,2,2
12,10,BYU,0,0,0,0,0
12,10,Florida,3,1,1,1,1
12,10,Virginia,0,0,0,0,0
12,10,Missouri,0,5,5,3,3
12,10,Norfolk St.,1,0,0,0,0
12,10,North Carolina,3,3,3,3,3
12,10,Vermont,0,0,0,0,0
12,10,Creighton,1,1,1,0,0
12,10,Alabama,0,0,0,1,1
12,10,Temple,0,2,2,1,1
12,10,South Florida,1,0,0,0,0
12,10,Michigan,0,1,1,2,2
12,10,Ohio,2,0,0,0,0
12,10,San Diego St.,0,1,2,1,1
12,10,North Carolina St.,2,0,0,0,0
12,10,Georgetown,1,2,1,2,2
12,10,Belmont,0,0,0,0,0
12,10,Saint Mary's,0,0,0,0,0
12,10,Purdue,1,1,1,1,1
12,10,Kansas,5,4,4,4,4
12,10,Detroit,0,0,0,0,0
12,10,Syracuse,3,6,6,3,3
12,10,UNC Asheville,0,0,0,0,0
12,10,Kansas St.,1,1,1,1,1
12,10,Southern Miss,0,0,0,0,0
12,10,Vanderbilt,1,2,2,1,1
12,10,Harvard,0,0,0,0,0
12,10,Wisconsin,2,1,1,2,2
12,10,Montana,0,0,0,0,0
12,10,Cincinnati,2,2,1,0,0
12,10,Texas,0,0,0,1,1
12,10,Florida St.,1,1,2,2,2
12,10,St. Bonaventure,0,0,0,0,0
12,10,Gonzaga,1,1,1,1,1
12,10,West Virginia,0,0,0,0,0
12,10,Ohio St.,4,3,3,5,5
12,10,Loyola MD,0,0,0,0,0
12,11,Kentucky,6,5,4,6,6
12,11,Western Kentucky,0,0,0,0,0
12,11,Iowa St.,1,1,1,1,1
12,11,Connecticut,0,0,0,0,0
12,11,Wichita St.,0,1,2,2,2
12,11,VCU,1,0,0,0,0
12,11,Indiana,2,2,1,1,1
12,11,New Mexico St.,0,0,0,0,0
12,11,UNLV,0,1,1,1,1
12,11,Colorado,1,0,0,0,0
12,11,Baylor,3,2,3,3,3
12,11,South Dakota St.,0,0,0,0,0
12,11,Notre Dame,0,0,0,1,1
12,11,Xavier,2,1,1,0,0
12,11,Duke,0,3,2,2,2
12,11,Lehigh,1,0,0,0,0
12,11,Michigan St.,2,2,1,4,4
12,11,LIU Brooklyn,0,0,0,0,0
12,11,Memphis,0,0,0,1,1
12,11,Saint Louis,1,1,2,0,0
12,11,New Mexico,1,3,3,1,2
12,11,Long Beach St.,0,0,0,0,0
12,11,Louisville,4,1,1,2,1
12,11,Davidson,0,0,0,0,0
12,11,Murray St.,1,2,2,1,1
12,11,Colorado St.,0,0,0,0,0
12,11,Marquette,2,1,1,2,2
12,11,BYU,0,0,0,0,0
12,11,Florida,3,1,1,1,1
12,11,Virginia,0,0,0,0,0
12,11,Missouri,0,4,5,3,3
12,11,Norfolk St.,1,0,0,0,0
12,11,North Carolina,3,3,3,3,3
12,11,Vermont,0,0,0,0,0
12,11,Creighton,1,1,1,0,0
12,11,Alabama,0,0,0,1,1
12,11,Temple,0,2,2,1,1
12,11,South Florida,1,0,0,0,0
12,11,Michigan,0,1,1,2,2
12,11,Ohio,2,0,0,0,0
12,11,San Diego St.,0,1,1,1,1
12,11,North Carolina St.,2,0,0,0,0
12,11,Georgetown,1,2,2,2,2
12,11,Belmont,0,0,0,0,0
12,11,Saint Mary's,0,1,1,0,0
12,11,Purdue,1,0,0,1,1
12,11,Kansas,5,4,4,4,4
12,11,Detroit,0,0,0,0,0
12,11,Syracuse,3,6,6,3,3
12,11,UNC Asheville,0,0,0,0,0
12,11,Kansas St.,1,1,1,1,1
12,11,Southern Miss,0,0,0,0,0
12,11,Vanderbilt,1,2,2,1,1
12,11,Harvard,0,0,0,0,0
12,11,Wisconsin,2,1,1,2,2
12,11,Montana,0,0,0,0,0
12,11,Cincinnati,2,2,2,0,0
12,11,Texas,0,0,0,1,1
12,11,Florida St.,1,1,1,2,2
12,11,St. Bonaventure,0,0,0,0,0
12,11,Gonzaga,1,1,1,1,1
12,11,West Virginia,0,0,0,0,0
12,11,Ohio St.,4,3,3,5,5
12,11,Loyola MD,0,0,0,0,0
12,12,Kentucky,6,5,4,6,6
12,12,Western Kentucky,0,0,0,0,0
12,12,Iowa St.,1,1,1,1,1
12,12,Connecticut,0,0,0,0,0
12,12,Wichita St.,0,1,2,2,2
12,12,VCU,1,0,0,0,0
12,12,Indiana,2,2,1,1,1
12,12,New Mexico St.,0,0,0,0,0
12,12,UNLV,0,1,1,1,1
12,12,Colorado,1,0,0,0,0
12,12,Baylor,3,3,3,3,3
12,12,South Dakota St.,0,0,0,0,0
12,12,Notre Dame,0,0,0,1,1
12,12,Xavier,2,1,1,0,0
12,12,Duke,0,2,2,2,2
12,12,Lehigh,1,0,0,0,0
12,12,Michigan St.,2,2,1,4,4
12,12,LIU Brooklyn,0,0,0,0,0
12,12,Memphis,0,0,0,1,1
12,12,Saint Louis,1,1,2,0,0
12,12,New Mexico,1,3,3,1,2
12,12,Long Beach St.,0,0,0,0,0
12,12,Louisville,4,1,1,2,1
12,12,Davidson,0,0,0,0,0
12,12,Murray St.,1,2,2,1,1
12,12,Colorado St.,0,0,0,0,0
12,12,Marquette,2,1,1,2,2
12,12,BYU,0,0,0,0,0
12,12,Florida,3,1,1,1,1
12,12,Virginia,0,0,0,0,0
12,12,Missouri,0,4,5,3,3
12,12,Norfolk St.,1,0,0,0,0
12,12,North Carolina,3,4,3,3,3
12,12,Vermont,0,0,0,0,0
12,12,Creighton,1,1,1,0,0
12,12,Alabama,0,0,0,1,1
12,12,Temple,0,2,1,1,1
12,12,South Florida,1,0,0,0,0
12,12,Michigan,0,0,0,2,2
12,12,Ohio,2,1,2,0,0
12,12,San Diego St.,0,2,1,1,1
12,12,North Carolina St.,2,0,0,0,0
12,12,Georgetown,1,1,2,2,2
12,12,Belmont,0,0,0,0,0
12,12,Saint Mary's,0,1,1,0,0
12,12,Purdue,1,0,0,1,1
12,12,Kansas,5,3,4,4,4
12,12,Detroit,0,0,0,0,0
12,12,Syracuse,3,6,6,3,3
12,12,UNC Asheville,0,0,0,0,0
12,12,Kansas St.,1,1,1,1,1
12,12,Southern Miss,0,0,0,0,0
12,12,Vanderbilt,1,2,2,1,1
12,12,Harvard,0,0,0,0,0
12,12,Wisconsin,2,1,1,2,2
12,12,Montana,0,0,0,0,0
12,12,Cincinnati,2,2,1,0,0
12,12,Texas,0,0,0,1,1
12,12,Florida St.,1,1,2,2,2
12,12,St. Bonaventure,0,0,0,0,0
12,12,Gonzaga,1,1,1,1,1
12,12,West Virginia,0,0,0,0,0
12,12,Ohio St.,4,3,3,5,5
12,12,Loyola MD,0,0,0,0,0
12,13,Kentucky,6,6,5,6,6
12,13,Western Kentucky,0,0,0,0,0
12,13,Iowa St.,1,1,1,1,1
12,13,Connecticut,0,0,0,0,0
12,13,Wichita St.,0,1,2,2,2
12,13,VCU,1,0,0,0,0
12,13,Indiana,2,2,1,1,1
12,13,New Mexico St.,0,0,0,0,0
12,13,UNLV,0,1,1,1,1
12,13,Colorado,1,0,0,0,0
12,13,Baylor,3,3,3,3,3
12,13,South Dakota St.,0,0,0,0,0
12,13,Notre Dame,0,0,0,1,1
12,13,Xavier,2,1,1,0,0
12,13,Duke,0,2,2,2,2
12,13,Lehigh,1,0,0,0,0
12,13,Michigan St.,2,3,3,4,4
12,13,LIU Brooklyn,0,0,0,0,0
12,13,Memphis,0,0,0,1,1
12,13,Saint Louis,1,1,1,0,0
12,13,New Mexico,1,2,2,1,2
12,13,Long Beach St.,0,0,0,0,0
12,13,Louisville,4,1,1,2,1
12,13,Davidson,0,0,0,0,0
12,13,Murray St.,1,2,2,1,1
12,13,Colorado St.,0,0,0,0,0
12,13,Marquette,2,1,1,2,2
12,13,BYU,0,0,0,0,0
12,13,Florida,3,1,1,1,1
12,13,Virginia,0,0,0,0,0
12,13,Missouri,0,4,4,3,3
12,13,Norfolk St.,1,0,0,0,0
12,13,North Carolina,3,4,3,3,3
12,13,Vermont,0,0,0,0,0
12,13,Creighton,1,1,1,0,0
12,13,Alabama,0,0,0,1,1
12,13,Temple,0,2,2,1,1
12,13,South Florida,1,0,0,0,0
12,13,Michigan,0,1,1,2,2
12,13,Ohio,2,0,0,0,0
12,13,San Diego St.,0,1,1,1,1
12,13,North Carolina St.,2,0,0,0,0
12,13,Georgetown,1,2,2,2,2
12,13,Belmont,0,0,0,0,0
12,13,Saint Mary's,0,1,1,0,0
12,13,Purdue,1,0,0,1,1
12,13,Kansas,5,3,4,4,4
12,13,Detroit,0,0,0,0,0
12,13,Syracuse,3,5,6,3,3
12,13,UNC Asheville,0,0,0,0,0
12,13,Kansas St.,1,1,1,1,1
12,13,Southern Miss,0,0,0,0,0
12,13,Vanderbilt,1,2,2,1,1
12,13,Harvard,0,0,0,0,0
