year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
05,4,Louisiana Lafayette,0,0,0,0,0
05,4,Texas Tech,2,1,1,1,1
05,4,UCLA,0,0,0,0,0
05,4,Gonzaga,1,2,2,2,2
05,4,Winthrop,0,0,0,0,0
05,4,West Virginia,3,1,1,1,1
05,4,Creighton,0,0,0,0,0
05,4,Wake Forest,1,4,4,4,4
05,4,Chattanooga,0,0,0,0,0
05,4,Duke,2,4,5,4,4
05,4,Delaware St.,0,0,0,0,0
05,4,Stanford,0,0,0,0,0
05,4,Mississippi St.,1,1,1,1,1
05,4,Michigan St.,4,0,0,2,2
05,4,Old Dominion,0,1,1,0,0
05,4,Syracuse,0,2,2,1,1
05,4,Vermont,1,0,0,0,0
05,4,Utah,2,1,1,1,1
05,4,UTEP,0,0,0,0,0
05,4,Oklahoma,1,3,3,2,2
05,4,Niagara,0,0,0,0,0
05,4,Cincinnati,1,1,1,1,1
05,4,Iowa,0,0,0,0,0
05,4,Kentucky,3,2,2,3,3
05,4,Eastern Kentucky,0,0,0,0,0
05,4,North Carolina,6,5,4,5,5
05,4,Oakland,0,0,0,0,0
05,4,Minnesota,0,1,1,1,1
05,4,Iowa St.,1,0,0,0,0
05,4,Villanova,2,1,1,1,1
05,4,New Mexico,0,0,0,0,0
05,4,Florida,1,0,0,2,2
05,4,Ohio,0,2,2,0,0
05,4,Wisconsin,3,3,1,1,1
05,4,Northern Iowa,0,0,0,0,0
05,4,Kansas,0,1,3,2,2
05,4,Bucknell,1,0,0,0,0
05,4,Charlotte,0,0,0,0,0
05,4,North Carolina St.,2,2,2,1,1
05,4,Connecticut,1,0,0,3,3
05,4,UCF,0,1,1,0,0
05,5,Illinois,5,6,6,6,6
05,5,Fairleigh Dickinson,0,0,0,0,0
05,5,Texas,0,1,1,1,1
05,5,Nevada,1,0,0,0,0
05,5,Alabama,0,1,1,2,2
05,5,Milwaukee,2,0,0,0,0
05,5,Boston College,1,2,2,1,1
05,5,Penn,0,0,0,0,0
05,5,LSU,0,1,1,1,1
05,5,UAB,1,0,0,0,0
05,5,Arizona,3,0,0,2,2
05,5,Utah St.,0,2,2,0,0
05,5,Southern Illinois,1,3,3,1,1
05,5,Saint Mary's,0,0,0,0,0
05,5,Oklahoma St.,2,1,1,3,3
05,5,Southeastern Louisiana,0,0,0,0,0
05,5,Washington,2,3,3,3,2
05,5,Montana,0,0,0,0,0
05,5,Pacific,1,1,1,0,0
05,5,Pittsburgh,0,0,0,1,1
05,5,Georgia Tech,1,1,1,1,1
05,5,George Washington,0,0,0,0,0
05,5,Louisville,4,2,2,2,3
05,5,Louisiana Lafayette,0,0,0,0,0
05,5,Texas Tech,2,1,1,1,1
05,5,UCLA,0,0,0,0,0
05,5,Gonzaga,1,4,4,2,2
05,5,Winthrop,0,0,0,0,0
05,5,West Virginia,3,0,0,1,1
05,5,Creighton,0,1,1,0,0
05,5,Wake Forest,1,2,2,4,4
05,5,Chattanooga,0,0,0,0,0
05,5,Duke,2,5,5,4,4
05,5,Delaware St.,0,0,0,0,0
05,5,Stanford,0,0,0,0,0
05,5,Mississippi St.,1,1,1,1,1
05,5,Michigan St.,4,1,2,2,2
05,5,Old Dominion,0,0,0,0,0
05,5,Syracuse,0,2,1,1,1
05,5,Vermont,1,0,0,0,0
05,5,Utah,2,1,1,1,1
05,5,UTEP,0,0,0,0,0
05,5,Oklahoma,1,3,3,2,2
05,5,Niagara,0,0,0,0,0
05,5,Cincinnati,1,1,1,1,1
05,5,Iowa,0,0,0,0,0
05,5,Kentucky,3,2,2,3,3
05,5,Eastern Kentucky,0,0,0,0,0
05,5,North Carolina,6,4,4,5,5
05,5,Oakland,0,0,0,0,0
05,5,Minnesota,0,1,1,1,1
05,5,Iowa St.,1,0,0,0,0
05,5,Villanova,2,1,1,1,1
05,5,New Mexico,0,0,0,0,0
05,5,Florida,1,0,0,2,2
05,5,Ohio,0,2,2,0,0
05,5,Wisconsin,3,3,2,1,1
05,5,Northern Iowa,0,0,0,0,0
05,5,Kansas,0,1,1,2,2
05,5,Bucknell,1,0,0,0,0
05,5,Charlotte,0,0,0,0,0
05,5,North Carolina St.,2,2,1,1,1
05,5,Connecticut,1,1,3,3,3
05,5,UCF,0,0,0,0,0
05,6,Illinois,5,6,6,6,6
05,6,Fairleigh Dickinson,0,0,0,0,0
05,6,Texas,0,1,1,1,1
05,6,Nevada,1,0,0,0,0
05,6,Alabama,0,1,1,2,2
05,6,Milwaukee,2,0,0,0,0
05,6,Boston College,1,2,2,1,1
05,6,Penn,0,0,0,0,0
05,6,LSU,0,1,1,1,1
05,6,UAB,1,0,0,0,0
05,6,Arizona,3,0,0,2,2
05,6,Utah St.,0,2,2,0,0
05,6,Southern Illinois,1,1,3,1,1
05,6,Saint Mary's,0,0,0,0,0
05,6,Oklahoma St.,2,3,1,3,3
05,6,Southeastern Louisiana,0,0,0,0,0
05,6,Washington,2,3,4,3,2
05,6,Montana,0,0,0,0,0
05,6,Pacific,1,0,0,0,0
05,6,Pittsburgh,0,1,1,1,1
05,6,Georgia Tech,1,1,1,1,1
05,6,George Washington,0,0,0,0,0
05,6,Louisville,4,2,2,2,3
05,6,Louisiana Lafayette,0,0,0,0,0
05,6,Texas Tech,2,1,1,1,1
05,6,UCLA,0,0,0,0,0
05,6,Gonzaga,1,2,2,2,2
05,6,Winthrop,0,0,0,0,0
05,6,West Virginia,3,0,0,1,1
05,6,Creighton,0,1,1,0,0
05,6,Wake Forest,1,4,3,4,4
05,6,Chattanooga,0,0,0,0,0
05,6,Duke,2,5,5,4,4
05,6,Delaware St.,0,0,0,0,0
05,6,Stanford,0,0,0,0,0
05,6,Mississippi St.,1,1,1,1,1
05,6,Michigan St.,4,1,2,2,2
05,6,Old Dominion,0,0,0,0,0
05,6,Syracuse,0,2,1,1,1
05,6,Vermont,1,0,0,0,0
05,6,Utah,2,1,1,1,1
05,6,UTEP,0,0,0,0,0
05,6,Oklahoma,1,2,3,2,2
05,6,Niagara,0,0,0,0,0
05,6,Cincinnati,1,0,0,1,1
05,6,Iowa,0,1,1,0,0
05,6,Kentucky,3,3,2,3,3
05,6,Eastern Kentucky,0,0,0,0,0
05,6,North Carolina,6,4,4,5,5
05,6,Oakland,0,0,0,0,0
05,6,Minnesota,0,1,1,1,1
05,6,Iowa St.,1,0,0,0,0
05,6,Villanova,2,1,1,1,1
05,6,New Mexico,0,0,0,0,0
05,6,Florida,1,0,0,2,2
05,6,Ohio,0,2,2,0,0
05,6,Wisconsin,3,3,2,1,1
05,6,Northern Iowa,0,0,0,0,0
05,6,Kansas,0,1,1,2,2
05,6,Bucknell,1,0,0,0,0
05,6,Charlotte,0,0,0,0,0
05,6,North Carolina St.,2,2,1,1,1
05,6,Connecticut,1,1,3,3,3
05,6,UCF,0,0,0,0,0
05,7,Illinois,5,6,6,6,6
05,7,Fairleigh Dickinson,0,0,0,0,0
05,7,Texas,0,1,1,1,1
05,7,Nevada,1,0,0,0,0
05,7,Alabama,0,1,1,2,2
05,7,Milwaukee,2,0,0,0,0
05,7,Boston College,1,2,2,1,1
05,7,Penn,0,0,0,0,0
05,7,LSU,0,1,1,1,1
05,7,UAB,1,0,0,0,0
05,7,Arizona,3,0,0,2,2
05,7,Utah St.,0,2,2,0,0
05,7,Southern Illinois,1,1,3,1,1
05,7,Saint Mary's,0,0,0,0,0
05,7,Oklahoma St.,2,3,1,3,3
05,7,Southeastern Louisiana,0,0,0,0,0
05,7,Washington,2,2,4,3,2
05,7,Montana,0,0,0,0,0
05,7,Pacific,1,0,0,0,0
05,7,Pittsburgh,0,1,1,1,1
05,7,Georgia Tech,1,0,0,1,1
05,7,George Washington,0,1,1,0,0
05,7,Louisville,4,3,2,2,3
05,7,Louisiana Lafayette,0,0,0,0,0
05,7,Texas Tech,2,1,1,1,1
05,7,UCLA,0,0,0,0,0
05,7,Gonzaga,1,2,2,2,2
05,7,Winthrop,0,0,0,0,0
05,7,West Virginia,3,0,0,1,1
05,7,Creighton,0,1,1,0,0
05,7,Wake Forest,1,4,3,4,4
05,7,Chattanooga,0,0,0,0,0
05,7,Duke,2,5,5,4,4
05,7,Delaware St.,0,0,0,0,0
05,7,Stanford,0,0,0,0,0
05,7,Mississippi St.,1,1,1,1,1
05,7,Michigan St.,4,1,2,2,2
05,7,Old Dominion,0,0,0,0,0
05,7,Syracuse,0,2,1,1,1
05,7,Vermont,1,0,0,0,0
05,7,Utah,2,1,1,1,1
05,7,UTEP,0,0,0,0,0
05,7,Oklahoma,1,3,3,2,2
05,7,Niagara,0,0,0,0,0
05,7,Cincinnati,1,0,0,1,1
05,7,Iowa,0,1,1,0,0
05,7,Kentucky,3,2,2,3,3
05,7,Eastern Kentucky,0,0,0,0,0
05,7,North Carolina,6,4,4,5,5
05,7,Oakland,0,0,0,0,0
05,7,Minnesota,0,1,1,1,1
05,7,Iowa St.,1,0,0,0,0
05,7,Villanova,2,1,1,1,1
05,7,New Mexico,0,0,0,0,0
05,7,Florida,1,0,0,2,2
05,7,Ohio,0,2,2,0,0
05,7,Wisconsin,3,1,3,1,1
05,7,Northern Iowa,0,0,0,0,0
05,7,Kansas,0,3,1,2,2
05,7,Bucknell,1,0,0,0,0
05,7,Charlotte,0,0,0,0,0
05,7,North Carolina St.,2,1,1,1,1
05,7,Connecticut,1,2,2,3,3
05,7,UCF,0,0,0,0,0
05,8,Illinois,5,6,6,6,6
05,8,Fairleigh Dickinson,0,0,0,0,0
05,8,Texas,0,1,1,1,1
05,8,Nevada,1,0,0,0,0
05,8,Alabama,0,1,1,2,2
05,8,Milwaukee,2,0,0,0,0
05,8,Boston College,1,2,2,1,1
05,8,Penn,0,0,0,0,0
05,8,LSU,0,1,1,1,1
05,8,UAB,1,0,0,0,0
05,8,Arizona,3,0,0,2,2
05,8,Utah St.,0,2,2,0,0
05,8,Southern Illinois,1,1,3,1,1
05,8,Saint Mary's,0,0,0,0,0
05,8,Oklahoma St.,2,3,1,3,3
05,8,Southeastern Louisiana,0,0,0,0,0
05,8,Washington,2,2,4,3,2
05,8,Montana,0,0,0,0,0
05,8,Pacific,1,0,0,0,0
05,8,Pittsburgh,0,1,1,1,1
05,8,Georgia Tech,1,1,1,1,1
05,8,George Washington,0,0,0,0,0
05,8,Louisville,4,3,2,2,3
05,8,Louisiana Lafayette,0,0,0,0,0
05,8,Texas Tech,2,1,1,1,1
05,8,UCLA,0,0,0,0,0
05,8,Gonzaga,1,2,2,2,2
05,8,Winthrop,0,0,0,0,0
05,8,West Virginia,3,0,0,1,1
05,8,Creighton,0,1,1,0,0
05,8,Wake Forest,1,4,3,4,4
05,8,Chattanooga,0,0,0,0,0
05,8,Duke,2,5,5,4,4
05,8,Delaware St.,0,0,0,0,0
05,8,Stanford,0,0,0,0,0
05,8,Mississippi St.,1,1,1,1,1
05,8,Michigan St.,4,1,2,2,2
05,8,Old Dominion,0,0,0,0,0
05,8,Syracuse,0,2,1,1,1
05,8,Vermont,1,0,0,0,0
05,8,Utah,2,1,1,1,1
05,8,UTEP,0,0,0,0,0
05,8,Oklahoma,1,3,3,2,2
05,8,Niagara,0,0,0,0,0
05,8,Cincinnati,1,0,0,1,1
05,8,Iowa,0,1,1,0,0
05,8,Kentucky,3,2,2,3,3
05,8,Eastern Kentucky,0,0,0,0,0
05,8,North Carolina,6,4,4,5,5
05,8,Oakland,0,0,0,0,0
05,8,Minnesota,0,1,1,1,1
05,8,Iowa St.,1,0,0,0,0
05,8,Villanova,2,1,2,1,1
05,8,New Mexico,0,0,0,0,0
05,8,Florida,1,0,0,2,2
05,8,Ohio,0,2,1,0,0
05,8,Wisconsin,3,1,1,1,1
05,8,Northern Iowa,0,0,0,0,0
05,8,Kansas,0,3,3,2,2
05,8,Bucknell,1,0,0,0,0
05,8,Charlotte,0,0,0,0,0
05,8,North Carolina St.,2,1,1,1,1
05,8,Connecticut,1,2,2,3,3
05,8,UCF,0,0,0,0,0
05,9,Illinois,5,6,6,6,6
05,9,Fairleigh Dickinson,0,0,0,0,0
05,9,Texas,0,1,1,1,1
05,9,Nevada,1,0,0,0,0
05,9,Alabama,0,1,1,2,2
05,9,Milwaukee,2,0,0,0,0
05,9,Boston College,1,2,2,1,1
05,9,Penn,0,0,0,0,0
05,9,LSU,0,1,1,1,1
05,9,UAB,1,0,0,0,0
05,9,Arizona,3,2,3,2,2
05,9,Utah St.,0,0,0,0,0
05,9,Southern Illinois,1,1,1,1,1
05,9,Saint Mary's,0,0,0,0,0
05,9,Oklahoma St.,2,3,2,3,3
05,9,Southeastern Louisiana,0,0,0,0,0
05,9,Washington,2,2,1,3,2
05,9,Montana,0,0,0,0,0
05,9,Pacific,1,1,2,0,0
05,9,Pittsburgh,0,0,0,1,1
05,9,Georgia Tech,1,1,1,1,1
05,9,George Washington,0,0,0,0,0
05,9,Louisville,4,3,4,2,3
05,9,Louisiana Lafayette,0,0,0,0,0
05,9,Texas Tech,2,1,1,1,1
05,9,UCLA,0,0,0,0,0
05,9,Gonzaga,1,2,2,2,2
05,9,Winthrop,0,0,0,0,0
05,9,West Virginia,3,0,0,1,1
05,9,Creighton,0,1,1,0,0
05,9,Wake Forest,1,4,3,4,4
05,9,Chattanooga,0,0,0,0,0
05,9,Duke,2,5,5,4,4
05,9,Delaware St.,0,0,0,0,0
05,9,Stanford,0,0,0,0,0
05,9,Mississippi St.,1,1,1,1,1
05,9,Michigan St.,4,0,0,2,2
05,9,Old Dominion,0,1,1,0,0
05,9,Syracuse,0,2,2,1,1
05,9,Vermont,1,0,0,0,0
05,9,Utah,2,1,1,1,1
05,9,UTEP,0,0,0,0,0
05,9,Oklahoma,1,2,3,2,2
05,9,Niagara,0,0,0,0,0
05,9,Cincinnati,1,0,0,1,1
05,9,Iowa,0,1,1,0,0
05,9,Kentucky,3,3,2,3,3
05,9,Eastern Kentucky,0,0,0,0,0
05,9,North Carolina,6,4,4,5,5
05,9,Oakland,0,0,0,0,0
05,9,Minnesota,0,1,1,1,1
05,9,Iowa St.,1,0,0,0,0
05,9,Villanova,2,1,1,1,1
05,9,New Mexico,0,0,0,0,0
05,9,Florida,1,2,2,2,2
05,9,Ohio,0,0,0,0,0
05,9,Wisconsin,3,3,3,1,1
05,9,Northern Iowa,0,0,0,0,0
05,9,Kansas,0,1,1,2,2
05,9,Bucknell,1,0,0,0,0
05,9,Charlotte,0,0,0,0,0
05,9,North Carolina St.,2,1,1,1,1
05,9,Connecticut,1,2,2,3,3
05,9,UCF,0,0,0,0,0
05,10,Illinois,5,6,6,6,6
05,10,Fairleigh Dickinson,0,0,0,0,0
05,10,Texas,0,1,1,1,1
05,10,Nevada,1,0,0,0,0
05,10,Alabama,0,1,1,2,2
05,10,Milwaukee,2,0,0,0,0
05,10,Boston College,1,2,2,1,1
05,10,Penn,0,0,0,0,0
05,10,LSU,0,1,1,1,1
05,10,UAB,1,0,0,0,0
05,10,Arizona,3,2,3,2,2
05,10,Utah St.,0,0,0,0,0
05,10,Southern Illinois,1,1,1,1,1
05,10,Saint Mary's,0,0,0,0,0
05,10,Oklahoma St.,2,3,2,3,3
05,10,Southeastern Louisiana,0,0,0,0,0
05,10,Washington,2,2,4,3,2
05,10,Montana,0,0,0,0,0
05,10,Pacific,1,0,0,0,0
05,10,Pittsburgh,0,1,1,1,1
05,10,Georgia Tech,1,1,1,1,1
05,10,George Washington,0,0,0,0,0
05,10,Louisville,4,3,2,2,3
05,10,Louisiana Lafayette,0,0,0,0,0
05,10,Texas Tech,2,1,1,1,1
05,10,UCLA,0,0,0,0,0
05,10,Gonzaga,1,2,2,2,2
05,10,Winthrop,0,0,0,0,0
05,10,West Virginia,3,0,0,1,1
05,10,Creighton,0,1,1,0,0
05,10,Wake Forest,1,4,3,4,4
05,10,Chattanooga,0,0,0,0,0
05,10,Duke,2,5,5,4,4
05,10,Delaware St.,0,0,0,0,0
05,10,Stanford,0,0,0,0,0
05,10,Mississippi St.,1,1,1,1,1
05,10,Michigan St.,4,0,0,2,2
05,10,Old Dominion,0,1,1,0,0
05,10,Syracuse,0,2,2,1,1
05,10,Vermont,1,0,0,0,0
05,10,Utah,2,1,1,1,1
05,10,UTEP,0,0,0,0,0
05,10,Oklahoma,1,2,3,2,2
05,10,Niagara,0,0,0,0,0
05,10,Cincinnati,1,1,1,1,1
05,10,Iowa,0,0,0,0,0
05,10,Kentucky,3,3,2,3,3
05,10,Eastern Kentucky,0,0,0,0,0
05,10,North Carolina,6,4,4,5,5
05,10,Oakland,0,0,0,0,0
05,10,Minnesota,0,1,1,1,1
05,10,Iowa St.,1,0,0,0,0
05,10,Villanova,2,2,2,1,1
05,10,New Mexico,0,0,0,0,0
05,10,Florida,1,0,0,2,2
05,10,Ohio,0,1,1,0,0
05,10,Wisconsin,3,1,3,1,1
05,10,Northern Iowa,0,0,0,0,0
05,10,Kansas,0,3,1,2,2
05,10,Bucknell,1,0,0,0,0
05,10,Charlotte,0,0,0,0,0
05,10,North Carolina St.,2,1,1,1,1
05,10,Connecticut,1,2,2,3,3
05,10,UCF,0,0,0,0,0
05,11,Illinois,5,6,6,6,6
05,11,Fairleigh Dickinson,0,0,0,0,0
05,11,Texas,0,1,1,1,1
05,11,Nevada,1,0,0,0,0
05,11,Alabama,0,1,1,2,2
05,11,Milwaukee,2,0,0,0,0
05,11,Boston College,1,2,2,1,1
05,11,Penn,0,0,0,0,0
05,11,LSU,0,1,1,1,1
05,11,UAB,1,0,0,0,0
05,11,Arizona,3,2,2,2,2
05,11,Utah St.,0,0,0,0,0
05,11,Southern Illinois,1,1,3,1,1
05,11,Saint Mary's,0,0,0,0,0
05,11,Oklahoma St.,2,3,1,3,3
05,11,Southeastern Louisiana,0,0,0,0,0
05,11,Washington,2,2,3,3,2
05,11,Montana,0,0,0,0,0
05,11,Pacific,1,0,0,0,0
05,11,Pittsburgh,0,1,1,1,1
05,11,Georgia Tech,1,1,1,1,1
05,11,George Washington,0,0,0,0,0
05,11,Louisville,4,3,2,2,3
05,11,Louisiana Lafayette,0,0,0,0,0
05,11,Texas Tech,2,1,1,1,1
05,11,UCLA,0,0,0,0,0
05,11,Gonzaga,1,2,2,2,2
05,11,Winthrop,0,0,0,0,0
05,11,West Virginia,3,0,0,1,1
05,11,Creighton,0,1,1,0,0
05,11,Wake Forest,1,4,4,4,4
05,11,Chattanooga,0,0,0,0,0
05,11,Duke,2,5,5,4,4
05,11,Delaware St.,0,0,0,0,0
05,11,Stanford,0,0,0,0,0
05,11,Mississippi St.,1,1,1,1,1
05,11,Michigan St.,4,0,0,2,2
05,11,Old Dominion,0,1,1,0,0
05,11,Syracuse,0,2,2,1,1
05,11,Vermont,1,0,0,0,0
05,11,Utah,2,1,1,1,1
05,11,UTEP,0,0,0,0,0
05,11,Oklahoma,1,2,3,2,2
05,11,Niagara,0,0,0,0,0
05,11,Cincinnati,1,1,1,1,1
05,11,Iowa,0,0,0,0,0
05,11,Kentucky,3,3,2,3,3
05,11,Eastern Kentucky,0,0,0,0,0
05,11,North Carolina,6,4,4,5,5
05,11,Oakland,0,0,0,0,0
05,11,Minnesota,0,1,1,1,1
05,11,Iowa St.,1,0,0,0,0
05,11,Villanova,2,1,1,1,1
05,11,New Mexico,0,0,0,0,0
05,11,Florida,1,2,2,2,2
05,11,Ohio,0,0,0,0,0
05,11,Wisconsin,3,1,3,1,1
05,11,Northern Iowa,0,0,0,0,0
05,11,Kansas,0,3,1,2,2
05,11,Bucknell,1,0,0,0,0
05,11,Charlotte,0,1,1,0,0
05,11,North Carolina St.,2,0,0,1,1
05,11,Connecticut,1,2,2,3,3
05,11,UCF,0,0,0,0,0
05,12,Illinois,5,6,6,6,6
05,12,Fairleigh Dickinson,0,0,0,0,0
05,12,Texas,0,1,1,1,1
05,12,Nevada,1,0,0,0,0
05,12,Alabama,0,1,1,2,2
05,12,Milwaukee,2,0,0,0,0
05,12,Boston College,1,2,2,1,1
05,12,Penn,0,0,0,0,0
05,12,LSU,0,1,1,1,1
05,12,UAB,1,0,0,0,0
05,12,Arizona,3,2,2,2,2
05,12,Utah St.,0,0,0,0,0
05,12,Southern Illinois,1,1,3,1,1
05,12,Saint Mary's,0,0,0,0,0
05,12,Oklahoma St.,2,3,1,3,3
05,12,Southeastern Louisiana,0,0,0,0,0
05,12,Washington,2,2,2,3,2
05,12,Montana,0,0,0,0,0
05,12,Pacific,1,0,0,0,0
05,12,Pittsburgh,0,1,1,1,1
05,12,Georgia Tech,1,0,0,1,1
05,12,George Washington,0,1,1,0,0
05,12,Louisville,4,3,4,2,3
05,12,Louisiana Lafayette,0,0,0,0,0
05,12,Texas Tech,2,1,1,1,1
05,12,UCLA,0,0,0,0,0
05,12,Gonzaga,1,2,2,2,2
05,12,Winthrop,0,0,0,0,0
05,12,West Virginia,3,0,0,1,1
05,12,Creighton,0,1,1,0,0
05,12,Wake Forest,1,4,3,4,4
05,12,Chattanooga,0,0,0,0,0
05,12,Duke,2,4,5,4,4
05,12,Delaware St.,0,0,0,0,0
05,12,Stanford,0,0,0,0,0
05,12,Mississippi St.,1,1,1,1,1
05,12,Michigan St.,4,0,0,2,2
05,12,Old Dominion,0,1,1,0,0
05,12,Syracuse,0,2,2,1,1
05,12,Vermont,1,0,0,0,0
05,12,Utah,2,1,1,1,1
05,12,UTEP,0,0,0,0,0
05,12,Oklahoma,1,2,2,2,2
05,12,Niagara,0,0,0,0,0
05,12,Cincinnati,1,0,0,1,1
05,12,Iowa,0,1,1,0,0
05,12,Kentucky,3,3,3,3,3
05,12,Eastern Kentucky,0,0,0,0,0
05,12,North Carolina,6,5,4,5,5
05,12,Oakland,0,0,0,0,0
05,12,Minnesota,0,1,1,1,1
05,12,Iowa St.,1,0,0,0,0
05,12,Villanova,2,2,1,1,1
05,12,New Mexico,0,0,0,0,0
05,12,Florida,1,1,2,2,2
05,12,Ohio,0,0,0,0,0
05,12,Wisconsin,3,1,3,1,1
05,12,Northern Iowa,0,0,0,0,0
05,12,Kansas,0,3,1,2,2
05,12,Bucknell,1,0,0,0,0
05,12,Charlotte,0,1,1,0,0
05,12,North Carolina St.,2,0,0,1,1
05,12,Connecticut,1,2,2,3,3
05,12,UCF,0,0,0,0,0
05,13,Illinois,5,6,6,6,6
05,13,Fairleigh Dickinson,0,0,0,0,0
05,13,Texas,0,0,0,1,1
05,13,Nevada,1,1,1,0,0
05,13,Alabama,0,1,1,2,2
05,13,Milwaukee,2,0,0,0,0
05,13,Boston College,1,2,2,1,1
05,13,Penn,0,0,0,0,0
05,13,LSU,0,1,1,1,1
05,13,UAB,1,0,0,0,0
05,13,Arizona,3,0,0,2,2
05,13,Utah St.,0,2,2,0,0
05,13,Southern Illinois,1,3,3,1,1
05,13,Saint Mary's,0,0,0,0,0
05,13,Oklahoma St.,2,1,1,3,3
05,13,Southeastern Louisiana,0,0,0,0,0
05,13,Washington,2,2,1,3,2
05,13,Montana,0,0,0,0,0
05,13,Pacific,1,1,2,0,0
05,13,Pittsburgh,0,0,0,1,1
05,13,Georgia Tech,1,0,0,1,1
05,13,George Washington,0,1,1,0,0
05,13,Louisville,4,3,4,2,3
05,13,Louisiana Lafayette,0,0,0,0,0
05,13,Texas Tech,2,1,1,1,1
05,13,UCLA,0,0,0,0,0
05,13,Gonzaga,1,2,2,2,2
05,13,Winthrop,0,0,0,0,0
05,13,West Virginia,3,1,1,1,1
05,13,Creighton,0,0,0,0,0
05,13,Wake Forest,1,4,3,4,4
05,13,Chattanooga,0,0,0,0,0
05,13,Duke,2,4,4,4,4
05,13,Delaware St.,0,0,0,0,0
05,13,Stanford,0,0,0,0,0
05,13,Mississippi St.,1,1,1,1,1
05,13,Michigan St.,4,0,0,2,2
05,13,Old Dominion,0,1,1,0,0
05,13,Syracuse,0,2,2,1,1
05,13,Vermont,1,0,0,0,0
05,13,Utah,2,1,1,1,1
05,13,UTEP,0,0,0,0,0
05,13,Oklahoma,1,2,2,2,2
05,13,Niagara,0,0,0,0,0
05,13,Cincinnati,1,0,0,1,1
05,13,Iowa,0,1,1,0,0
05,13,Kentucky,3,3,3,3,3
05,13,Eastern Kentucky,0,0,0,0,0
05,13,North Carolina,6,5,5,5,5
05,13,Oakland,0,0,0,0,0
