year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
03,7,Austin Peay,0,0,0,0,0
03,7,Oklahoma St.,1,1,3,1,1
03,7,Penn,0,0,0,0,0
03,7,Syracuse,6,2,1,2,2
03,7,Manhattan,0,0,0,0,0
03,7,Saint Joseph's,0,4,2,1,3
03,7,Auburn,2,0,0,0,0
03,7,Wake Forest,1,1,1,3,1
03,7,East Tennessee St.,0,0,0,0,0
03,7,Texas,4,2,2,4,3
03,7,UNC Asheville,0,0,0,0,0
03,7,LSU,0,1,1,1,1
03,7,Purdue,1,0,0,0,0
03,7,Connecticut,2,1,1,2,2
03,7,BYU,0,0,0,0,0
03,7,Stanford,1,5,5,1,1
03,7,San Diego,0,0,0,0,0
03,7,Maryland,2,0,0,1,1
03,7,UNC Wilmington,0,1,1,0,0
03,7,Xavier,1,2,2,2,2
03,7,Troy,0,0,0,0,0
03,7,Michigan St.,3,1,1,1,1
03,7,Colorado,0,0,0,0,0
03,7,Florida,1,3,3,3,5
03,7,Sam Houston St.,0,0,0,0,0
03,7,Arizona,3,4,4,4,4
03,7,Vermont,0,0,0,0,0
03,7,Cincinnati,0,0,0,1,1
03,7,Gonzaga,1,1,1,0,0
03,7,Notre Dame,2,2,2,1,1
03,7,Milwaukee,0,0,0,0,0
03,7,Illinois,1,1,1,2,2
03,7,Western Kentucky,0,0,0,0,0
03,7,Creighton,0,1,1,1,1
03,7,Central Michigan,1,0,0,0,0
03,7,Duke,2,3,3,2,2
03,7,Colorado St.,0,0,0,0,0
03,7,Memphis,0,2,2,1,1
03,7,Arizona St.,1,0,0,0,0
03,7,Kansas,5,1,1,3,3
03,7,Utah St.,0,0,0,0,0
03,7,Kentucky,3,6,6,6,6
03,7,IUPUI,0,0,0,0,0
03,7,Oregon,0,0,0,0,0
03,7,Utah,1,1,1,1,1
03,7,Wisconsin,2,1,1,2,2
03,7,Weber St.,0,0,0,0,0
03,7,Dayton,0,2,2,1,1
03,7,Tulsa,1,0,0,0,0
03,7,Missouri,1,1,1,1,1
03,7,Southern Illinois,0,0,0,0,0
03,7,Marquette,4,2,2,2,2
03,7,Holy Cross,0,0,0,0,0
03,7,Indiana,1,0,0,0,0
03,7,Alabama,0,1,1,1,1
03,7,Pittsburgh,2,3,3,3,3
03,7,Wagner,0,0,0,0,0
03,8,Oklahoma,3,4,2,5,4
03,8,South Carolina St.,0,0,0,0,0
03,8,California,1,1,1,1,1
03,8,North Carolina St.,0,0,0,0,0
03,8,Mississippi St.,0,1,1,1,2
03,8,Butler,2,0,0,0,0
03,8,Louisville,1,2,3,2,1
03,8,Austin Peay,0,0,0,0,0
03,8,Oklahoma St.,1,1,1,1,1
03,8,Penn,0,0,0,0,0
03,8,Syracuse,6,2,2,2,2
03,8,Manhattan,0,0,0,0,0
