year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
09,4,North Dakota St.,0,1,1,0,0
09,4,Boston College,0,0,0,0,0
09,4,USC,1,1,1,1,1
09,4,Michigan St.,5,2,2,2,2
09,4,Robert Morris,0,0,0,0,0
09,4,Connecticut,4,3,3,3,3
09,4,Chattanooga,0,0,0,0,0
09,4,BYU,0,1,1,1,1
09,4,Texas A&M,1,0,0,0,0
09,4,Purdue,2,0,0,2,2
09,4,Northern Iowa,0,2,2,0,0
09,4,Washington,1,1,1,1,1
09,4,Mississippi St.,0,0,0,0,0
09,4,Marquette,1,0,0,1,1
09,4,Utah St.,0,1,1,0,0
09,4,Missouri,3,4,4,2,2
09,4,Cornell,0,0,0,0,0
09,4,California,0,1,1,1,1
09,4,Maryland,1,0,0,0,0
09,4,Memphis,2,2,2,6,6
09,4,Cal St. Northridge,0,0,0,0,0
09,5,Pittsburgh,3,2,2,5,5
09,5,East Tennessee St.,0,0,0,0,0
09,5,Oklahoma St.,1,0,0,1,1
09,5,Tennessee,0,1,1,0,0
09,5,Florida St.,0,6,3,0,0
09,5,Wisconsin,1,0,0,1,1
09,5,Xavier,2,1,1,2,2
09,5,Portland St.,0,0,0,0,0
09,5,UCLA,1,1,1,2,2
09,5,VCU,0,0,0,0,0
09,5,Villanova,4,2,2,1,1
09,5,American,0,0,0,0,0
09,5,Texas,1,0,0,1,1
09,5,Minnesota,0,1,1,0,0
09,5,Duke,2,3,6,3,3
09,5,Binghamton,0,0,0,0,0
09,5,North Carolina,6,2,2,4,4
09,5,Radford,0,0,0,0,0
09,5,LSU,1,1,1,0,0
09,5,Butler,0,0,0,1,1
09,5,Illinois,0,1,1,1,1
09,5,Western Kentucky,1,0,0,0,0
09,5,Gonzaga,2,4,4,2,2
09,5,Akron,0,0,0,0,0
09,5,Arizona St.,1,1,1,1,1
09,5,Temple,0,0,0,0,0
09,5,Syracuse,2,0,0,2,2
09,5,Stephen F. Austin,0,2,3,0,0
09,5,Clemson,0,1,1,1,1
09,5,Michigan,1,0,0,0,0
09,5,Oklahoma,3,3,2,3,3
09,5,Morgan St.,0,0,0,0,0
09,5,Louisville,3,0,0,4,4
09,5,Morehead St.,0,1,1,0,0
09,5,Ohio St.,0,2,2,1,1
09,5,Siena,1,0,0,0,0
09,5,Utah,0,4,4,1,1
09,5,Arizona,2,0,0,0,0
09,5,Wake Forest,0,1,1,2,2
09,5,Cleveland St.,1,0,0,0,0
09,5,West Virginia,0,0,0,3,3
09,5,Dayton,1,3,3,0,0
09,5,Kansas,2,1,1,1,1
09,5,North Dakota St.,0,0,0,0,0
09,5,Boston College,0,0,0,0,0
09,5,USC,1,1,1,1,1
09,5,Michigan St.,5,2,2,2,2
09,5,Robert Morris,0,0,0,0,0
09,5,Connecticut,4,5,3,3,3
09,5,Chattanooga,0,0,0,0,0
09,5,BYU,0,1,1,1,1
09,5,Texas A&M,1,0,0,0,0
09,5,Purdue,2,0,0,2,2
09,5,Northern Iowa,0,2,2,0,0
09,5,Washington,1,1,1,1,1
09,5,Mississippi St.,0,0,0,0,0
09,5,Marquette,1,0,0,1,1
09,5,Utah St.,0,1,1,0,0
09,5,Missouri,3,3,5,2,2
09,5,Cornell,0,0,0,0,0
09,5,California,0,1,1,1,1
09,5,Maryland,1,0,0,0,0
09,5,Memphis,2,2,2,6,6
09,5,Cal St. Northridge,0,0,0,0,0
09,6,Pittsburgh,3,2,3,5,5
09,6,East Tennessee St.,0,0,0,0,0
09,6,Oklahoma St.,1,0,0,1,1
09,6,Tennessee,0,1,1,0,0
09,6,Florida St.,0,3,2,0,0
09,6,Wisconsin,1,0,0,1,1
09,6,Xavier,2,1,1,2,2
09,6,Portland St.,0,0,0,0,0
09,6,UCLA,1,1,1,2,2
09,6,VCU,0,0,0,0,0
09,6,Villanova,4,2,2,1,1
09,6,American,0,0,0,0,0
09,6,Texas,1,0,0,1,1
09,6,Minnesota,0,1,1,0,0
09,6,Duke,2,6,4,3,3
09,6,Binghamton,0,0,0,0,0
09,6,North Carolina,6,4,6,4,4
09,6,Radford,0,0,0,0,0
09,6,LSU,1,1,1,0,0
09,6,Butler,0,0,0,1,1
09,6,Illinois,0,1,1,1,1
09,6,Western Kentucky,1,0,0,0,0
09,6,Gonzaga,2,2,2,2,2
09,6,Akron,0,0,0,0,0
09,6,Arizona St.,1,2,1,1,1
09,6,Temple,0,0,0,0,0
09,6,Syracuse,2,0,0,2,2
09,6,Stephen F. Austin,0,1,2,0,0
09,6,Clemson,0,1,1,1,1
09,6,Michigan,1,0,0,0,0
09,6,Oklahoma,3,3,3,3,3
09,6,Morgan St.,0,0,0,0,0
09,6,Louisville,3,0,0,4,4
09,6,Morehead St.,0,1,1,0,0
09,6,Ohio St.,0,2,4,1,1
09,6,Siena,1,0,0,0,0
09,6,Utah,0,4,1,1,1
09,6,Arizona,2,0,0,0,0
09,6,Wake Forest,0,1,2,2,2
09,6,Cleveland St.,1,0,0,0,0
09,6,West Virginia,0,0,0,3,3
09,6,Dayton,1,1,1,0,0
09,6,Kansas,2,2,2,1,1
09,6,North Dakota St.,0,0,0,0,0
09,6,Boston College,0,0,0,0,0
09,6,USC,1,1,1,1,1
09,6,Michigan St.,5,3,3,2,2
09,6,Robert Morris,0,0,0,0,0
09,6,Connecticut,4,5,5,3,3
09,6,Chattanooga,0,0,0,0,0
09,6,BYU,0,1,1,1,1
09,6,Texas A&M,1,0,0,0,0
09,6,Purdue,2,0,0,2,2
09,6,Northern Iowa,0,1,2,0,0
09,6,Washington,1,2,1,1,1
09,6,Mississippi St.,0,0,0,0,0
09,6,Marquette,1,0,0,1,1
09,6,Utah St.,0,1,1,0,0
09,6,Missouri,3,3,3,2,2
09,6,Cornell,0,0,0,0,0
09,6,California,0,1,1,1,1
09,6,Maryland,1,0,0,0,0
09,6,Memphis,2,2,2,6,6
09,6,Cal St. Northridge,0,0,0,0,0
09,7,Pittsburgh,3,3,4,5,5
09,7,East Tennessee St.,0,0,0,0,0
09,7,Oklahoma St.,1,0,0,1,1
09,7,Tennessee,0,1,1,0,0
09,7,Florida St.,0,2,2,0,0
09,7,Wisconsin,1,0,0,1,1
09,7,Xavier,2,1,1,2,2
09,7,Portland St.,0,0,0,0,0
09,7,UCLA,1,1,1,2,2
09,7,VCU,0,0,0,0,0
09,7,Villanova,4,2,2,1,1
09,7,American,0,0,0,0,0
09,7,Texas,1,0,0,1,1
09,7,Minnesota,0,1,1,0,0
09,7,Duke,2,5,3,3,3
09,7,Binghamton,0,0,0,0,0
09,7,North Carolina,6,4,6,4,4
09,7,Radford,0,0,0,0,0
09,7,LSU,1,0,0,0,0
09,7,Butler,0,1,1,1,1
09,7,Illinois,0,1,1,1,1
09,7,Western Kentucky,1,0,0,0,0
09,7,Gonzaga,2,2,2,2,2
09,7,Akron,0,0,0,0,0
09,7,Arizona St.,1,3,1,1,1
09,7,Temple,0,0,0,0,0
09,7,Syracuse,2,1,3,2,2
09,7,Stephen F. Austin,0,0,0,0,0
09,7,Clemson,0,1,1,1,1
09,7,Michigan,1,0,0,0,0
09,7,Oklahoma,3,2,2,3,3
09,7,Morgan St.,0,0,0,0,0
09,7,Louisville,3,1,4,4,4
09,7,Morehead St.,0,0,0,0,0
09,7,Ohio St.,0,2,1,1,1
09,7,Siena,1,0,0,0,0
09,7,Utah,0,1,1,1,1
09,7,Arizona,2,0,0,0,0
09,7,Wake Forest,0,4,2,2,2
09,7,Cleveland St.,1,0,0,0,0
09,7,West Virginia,0,0,0,3,3
09,7,Dayton,1,2,3,0,0
09,7,Kansas,2,1,1,1,1
09,7,North Dakota St.,0,0,0,0,0
09,7,Boston College,0,0,0,0,0
09,7,USC,1,1,1,1,1
09,7,Michigan St.,5,3,2,2,2
09,7,Robert Morris,0,0,0,0,0
09,7,Connecticut,4,6,5,3,3
09,7,Chattanooga,0,0,0,0,0
09,7,BYU,0,1,1,1,1
09,7,Texas A&M,1,0,0,0,0
09,7,Purdue,2,0,0,2,2
09,7,Northern Iowa,0,1,2,0,0
09,7,Washington,1,2,1,1,1
09,7,Mississippi St.,0,0,0,0,0
09,7,Marquette,1,0,0,1,1
09,7,Utah St.,0,1,1,0,0
09,7,Missouri,3,3,3,2,2
09,7,Cornell,0,0,0,0,0
09,7,California,0,1,1,1,1
09,7,Maryland,1,0,0,0,0
09,7,Memphis,2,2,2,6,6
09,7,Cal St. Northridge,0,0,0,0,0
09,8,Pittsburgh,3,3,6,5,5
09,8,East Tennessee St.,0,0,0,0,0
09,8,Oklahoma St.,1,0,0,1,1
09,8,Tennessee,0,1,1,0,0
09,8,Florida St.,0,2,2,0,0
09,8,Wisconsin,1,0,0,1,1
09,8,Xavier,2,1,1,2,2
09,8,Portland St.,0,0,0,0,0
09,8,UCLA,1,1,1,2,2
09,8,VCU,0,0,0,0,0
09,8,Villanova,4,2,2,1,1
09,8,American,0,0,0,0,0
09,8,Texas,1,0,0,1,1
09,8,Minnesota,0,1,1,0,0
09,8,Duke,2,5,3,3,3
09,8,Binghamton,0,0,0,0,0
09,8,North Carolina,6,4,4,4,4
09,8,Radford,0,0,0,0,0
09,8,LSU,1,1,1,0,0
09,8,Butler,0,0,0,1,1
09,8,Illinois,0,2,2,1,1
09,8,Western Kentucky,1,0,0,0,0
09,8,Gonzaga,2,1,1,2,2
09,8,Akron,0,0,0,0,0
09,8,Arizona St.,1,1,1,1,1
09,8,Temple,0,0,0,0,0
09,8,Syracuse,2,2,3,2,2
09,8,Stephen F. Austin,0,0,0,0,0
09,8,Clemson,0,1,1,1,1
09,8,Michigan,1,0,0,0,0
09,8,Oklahoma,3,3,2,3,3
09,8,Morgan St.,0,0,0,0,0
09,8,Louisville,3,1,4,4,4
09,8,Morehead St.,0,0,0,0,0
09,8,Ohio St.,0,2,1,1,1
09,8,Siena,1,0,0,0,0
09,8,Utah,0,1,1,1,1
09,8,Arizona,2,0,0,0,0
09,8,Wake Forest,0,4,2,2,2
09,8,Cleveland St.,1,0,0,0,0
09,8,West Virginia,0,0,0,3,3
09,8,Dayton,1,1,1,0,0
09,8,Kansas,2,2,2,1,1
09,8,North Dakota St.,0,0,0,0,0
09,8,Boston College,0,0,0,0,0
09,8,USC,1,1,1,1,1
09,8,Michigan St.,5,3,3,2,2
09,8,Robert Morris,0,0,0,0,0
09,8,Connecticut,4,6,5,3,3
09,8,Chattanooga,0,0,0,0,0
09,8,BYU,0,1,1,1,1
09,8,Texas A&M,1,0,0,0,0
09,8,Purdue,2,0,0,2,2
09,8,Northern Iowa,0,1,1,0,0
09,8,Washington,1,2,2,1,1
09,8,Mississippi St.,0,0,0,0,0
09,8,Marquette,1,1,1,1,1
09,8,Utah St.,0,0,0,0,0
09,8,Missouri,3,3,3,2,2
09,8,Cornell,0,0,0,0,0
09,8,California,0,1,1,1,1
09,8,Maryland,1,0,0,0,0
09,8,Memphis,2,2,2,6,6
09,8,Cal St. Northridge,0,0,0,0,0
09,9,Pittsburgh,3,5,6,5,5
09,9,East Tennessee St.,0,0,0,0,0
09,9,Oklahoma St.,1,0,0,1,1
09,9,Tennessee,0,1,1,0,0
09,9,Florida St.,0,2,2,0,0
09,9,Wisconsin,1,0,0,1,1
09,9,Xavier,2,1,1,2,2
09,9,Portland St.,0,0,0,0,0
09,9,UCLA,1,1,1,2,2
09,9,VCU,0,0,0,0,0
09,9,Villanova,4,2,2,1,1
09,9,American,0,0,0,0,0
09,9,Texas,1,0,0,1,1
09,9,Minnesota,0,1,1,0,0
09,9,Duke,2,3,3,3,3
09,9,Binghamton,0,0,0,0,0
09,9,North Carolina,6,4,4,4,4
09,9,Radford,0,0,0,0,0
09,9,LSU,1,0,0,0,0
09,9,Butler,0,1,1,1,1
09,9,Illinois,0,1,1,1,1
09,9,Western Kentucky,1,0,0,0,0
09,9,Gonzaga,2,2,2,2,2
09,9,Akron,0,0,0,0,0
09,9,Arizona St.,1,1,1,1,1
09,9,Temple,0,0,0,0,0
09,9,Syracuse,2,2,3,2,2
09,9,Stephen F. Austin,0,0,0,0,0
09,9,Clemson,0,1,1,1,1
09,9,Michigan,1,0,0,0,0
09,9,Oklahoma,3,3,2,3,3
09,9,Morgan St.,0,0,0,0,0
09,9,Louisville,3,4,5,4,4
09,9,Morehead St.,0,0,0,0,0
09,9,Ohio St.,0,1,1,1,1
09,9,Siena,1,0,0,0,0
09,9,Utah,0,1,1,1,1
09,9,Arizona,2,0,0,0,0
09,9,Wake Forest,0,2,2,2,2
09,9,Cleveland St.,1,0,0,0,0
09,9,West Virginia,0,1,1,3,3
09,9,Dayton,1,0,0,0,0
09,9,Kansas,2,2,2,1,1
09,9,North Dakota St.,0,0,0,0,0
09,9,Boston College,0,0,0,0,0
09,9,USC,1,1,1,1,1
09,9,Michigan St.,5,3,3,2,2
09,9,Robert Morris,0,0,0,0,0
09,9,Connecticut,4,6,4,3,3
09,9,Chattanooga,0,0,0,0,0
09,9,BYU,0,1,1,1,1
09,9,Texas A&M,1,0,0,0,0
09,9,Purdue,2,0,0,2,2
09,9,Northern Iowa,0,1,2,0,0
09,9,Washington,1,2,1,1,1
09,9,Mississippi St.,0,0,0,0,0
09,9,Marquette,1,1,1,1,1
09,9,Utah St.,0,0,0,0,0
09,9,Missouri,3,3,3,2,2
09,9,Cornell,0,0,0,0,0
09,9,California,0,1,1,1,1
09,9,Maryland,1,0,0,0,0
09,9,Memphis,2,2,2,6,6
09,9,Cal St. Northridge,0,0,0,0,0
09,10,Pittsburgh,3,5,4,5,5
09,10,East Tennessee St.,0,0,0,0,0
09,10,Oklahoma St.,1,0,0,1,1
09,10,Tennessee,0,1,1,0,0
09,10,Florida St.,0,2,1,0,0
09,10,Wisconsin,1,0,0,1,1
09,10,Xavier,2,1,2,2,2
09,10,Portland St.,0,0,0,0,0
09,10,UCLA,1,2,2,2,2
09,10,VCU,0,0,0,0,0
09,10,Villanova,4,1,1,1,1
09,10,American,0,0,0,0,0
09,10,Texas,1,0,0,1,1
09,10,Minnesota,0,1,1,0,0
09,10,Duke,2,3,3,3,3
09,10,Binghamton,0,0,0,0,0
09,10,North Carolina,6,4,6,4,4
09,10,Radford,0,0,0,0,0
09,10,LSU,1,0,0,0,0
09,10,Butler,0,1,1,1,1
09,10,Illinois,0,1,1,1,1
09,10,Western Kentucky,1,0,0,0,0
09,10,Gonzaga,2,2,2,2,2
09,10,Akron,0,0,0,0,0
09,10,Arizona St.,1,1,1,1,1
09,10,Temple,0,0,0,0,0
09,10,Syracuse,2,2,3,2,2
09,10,Stephen F. Austin,0,0,0,0,0
09,10,Clemson,0,1,1,1,1
09,10,Michigan,1,0,0,0,0
09,10,Oklahoma,3,3,2,3,3
09,10,Morgan St.,0,0,0,0,0
09,10,Louisville,3,4,5,4,4
09,10,Morehead St.,0,0,0,0,0
09,10,Ohio St.,0,1,1,1,1
09,10,Siena,1,0,0,0,0
09,10,Utah,0,1,1,1,1
09,10,Arizona,2,0,0,0,0
09,10,Wake Forest,0,2,2,2,2
09,10,Cleveland St.,1,0,0,0,0
09,10,West Virginia,0,1,1,3,3
09,10,Dayton,1,0,0,0,0
09,10,Kansas,2,2,3,1,1
09,10,North Dakota St.,0,0,0,0,0
09,10,Boston College,0,0,0,0,0
09,10,USC,1,1,1,1,1
09,10,Michigan St.,5,3,2,2,2
09,10,Robert Morris,0,0,0,0,0
09,10,Connecticut,4,6,3,3,3
09,10,Chattanooga,0,0,0,0,0
09,10,BYU,0,1,1,1,1
09,10,Texas A&M,1,0,0,0,0
09,10,Purdue,2,0,0,2,2
09,10,Northern Iowa,0,1,2,0,0
09,10,Washington,1,2,1,1,1
09,10,Mississippi St.,0,0,0,0,0
09,10,Marquette,1,1,1,1,1
09,10,Utah St.,0,0,0,0,0
09,10,Missouri,3,2,2,2,2
09,10,Cornell,0,0,0,0,0
09,10,California,0,1,1,1,1
09,10,Maryland,1,0,0,0,0
09,10,Memphis,2,3,4,6,6
09,10,Cal St. Northridge,0,0,0,0,0
09,11,Pittsburgh,3,4,4,5,5
09,11,East Tennessee St.,0,0,0,0,0
09,11,Oklahoma St.,1,0,0,1,1
09,11,Tennessee,0,1,1,0,0
09,11,Florida St.,0,1,1,0,0
09,11,Wisconsin,1,0,0,1,1
09,11,Xavier,2,2,2,2,2
09,11,Portland St.,0,0,0,0,0
09,11,UCLA,1,1,1,2,2
09,11,VCU,0,0,0,0,0
09,11,Villanova,4,2,2,1,1
09,11,American,0,0,0,0,0
09,11,Texas,1,1,1,1,1
09,11,Minnesota,0,0,0,0,0
09,11,Duke,2,3,3,3,3
09,11,Binghamton,0,0,0,0,0
09,11,North Carolina,6,5,6,4,4
09,11,Radford,0,0,0,0,0
09,11,LSU,1,0,0,0,0
09,11,Butler,0,1,1,1,1
09,11,Illinois,0,1,1,1,1
09,11,Western Kentucky,1,0,0,0,0
09,11,Gonzaga,2,2,2,2,2
09,11,Akron,0,0,0,0,0
09,11,Arizona St.,1,1,1,1,1
09,11,Temple,0,0,0,0,0
09,11,Syracuse,2,2,3,2,2
09,11,Stephen F. Austin,0,0,0,0,0
09,11,Clemson,0,1,1,1,1
09,11,Michigan,1,0,0,0,0
09,11,Oklahoma,3,3,2,3,3
09,11,Morgan St.,0,0,0,0,0
09,11,Louisville,3,4,5,4,4
09,11,Morehead St.,0,0,0,0,0
09,11,Ohio St.,0,1,1,1,1
09,11,Siena,1,0,0,0,0
09,11,Utah,0,1,1,1,1
09,11,Arizona,2,0,0,0,0
09,11,Wake Forest,0,2,2,2,2
09,11,Cleveland St.,1,0,0,0,0
09,11,West Virginia,0,1,1,3,3
09,11,Dayton,1,0,0,0,0
09,11,Kansas,2,2,2,1,1
09,11,North Dakota St.,0,0,0,0,0
09,11,Boston College,0,0,0,0,0
09,11,USC,1,1,1,1,1
09,11,Michigan St.,5,3,3,2,2
09,11,Robert Morris,0,0,0,0,0
09,11,Connecticut,4,6,3,3,3
09,11,Chattanooga,0,0,0,0,0
09,11,BYU,0,1,1,1,1
09,11,Texas A&M,1,0,0,0,0
09,11,Purdue,2,1,1,2,2
09,11,Northern Iowa,0,0,0,0,0
09,11,Washington,1,2,2,1,1
09,11,Mississippi St.,0,0,0,0,0
09,11,Marquette,1,1,1,1,1
09,11,Utah St.,0,0,0,0,0
09,11,Missouri,3,2,2,2,2
09,11,Cornell,0,0,0,0,0
09,11,California,0,1,1,1,1
09,11,Maryland,1,0,0,0,0
09,11,Memphis,2,3,4,6,6
09,11,Cal St. Northridge,0,0,0,0,0
09,12,Pittsburgh,3,6,4,5,5
09,12,East Tennessee St.,0,0,0,0,0
09,12,Oklahoma St.,1,0,0,1,1
09,12,Tennessee,0,1,1,0,0
09,12,Florida St.,0,2,1,0,0
09,12,Wisconsin,1,0,0,1,1
09,12,Xavier,2,1,2,2,2
09,12,Portland St.,0,0,0,0,0
09,12,UCLA,1,1,1,2,2
09,12,VCU,0,0,0,0,0
09,12,Villanova,4,2,2,1,1
09,12,American,0,0,0,0,0
09,12,Texas,1,1,1,1,1
09,12,Minnesota,0,0,0,0,0
09,12,Duke,2,3,3,3,3
09,12,Binghamton,0,0,0,0,0
09,12,North Carolina,6,4,6,4,4
09,12,Radford,0,0,0,0,0
09,12,LSU,1,0,0,0,0
09,12,Butler,0,1,1,1,1
09,12,Illinois,0,1,1,1,1
09,12,Western Kentucky,1,0,0,0,0
09,12,Gonzaga,2,2,2,2,2
09,12,Akron,0,0,0,0,0
09,12,Arizona St.,1,1,1,1,1
09,12,Temple,0,0,0,0,0
09,12,Syracuse,2,2,2,2,2
09,12,Stephen F. Austin,0,0,0,0,0
09,12,Clemson,0,1,1,1,1
09,12,Michigan,1,0,0,0,0
09,12,Oklahoma,3,3,3,3,3
09,12,Morgan St.,0,0,0,0,0
09,12,Louisville,3,4,5,4,4
09,12,Morehead St.,0,0,0,0,0
09,12,Ohio St.,0,1,1,1,1
09,12,Siena,1,0,0,0,0
09,12,Utah,0,1,1,1,1
09,12,Arizona,2,0,0,0,0
09,12,Wake Forest,0,2,2,2,2
09,12,Cleveland St.,1,0,0,0,0
09,12,West Virginia,0,1,1,3,3
09,12,Dayton,1,0,0,0,0
09,12,Kansas,2,2,2,1,1
09,12,North Dakota St.,0,0,0,0,0
09,12,Boston College,0,0,0,0,0
09,12,USC,1,1,1,1,1
09,12,Michigan St.,5,3,3,2,2
09,12,Robert Morris,0,0,0,0,0
09,12,Connecticut,4,5,4,3,3
09,12,Chattanooga,0,0,0,0,0
09,12,BYU,0,0,0,1,1
09,12,Texas A&M,1,1,1,0,0
09,12,Purdue,2,1,1,2,2
09,12,Northern Iowa,0,0,0,0,0
09,12,Washington,1,2,2,1,1
09,12,Mississippi St.,0,0,0,0,0
09,12,Marquette,1,1,1,1,1
09,12,Utah St.,0,0,0,0,0
09,12,Missouri,3,2,2,2,2
09,12,Cornell,0,0,0,0,0
09,12,California,0,1,1,1,1
09,12,Maryland,1,0,0,0,0
09,12,Memphis,2,3,3,6,6
09,12,Cal St. Northridge,0,0,0,0,0
09,13,Pittsburgh,3,6,4,5,5
09,13,East Tennessee St.,0,0,0,0,0
09,13,Oklahoma St.,1,1,1,1,1
09,13,Tennessee,0,0,0,0,0
09,13,Florida St.,0,1,1,0,0
09,13,Wisconsin,1,0,0,1,1
09,13,Xavier,2,2,2,2,2
09,13,Portland St.,0,0,0,0,0
09,13,UCLA,1,1,1,2,2
09,13,VCU,0,0,0,0,0
09,13,Villanova,4,2,2,1,1
09,13,American,0,0,0,0,0
09,13,Texas,1,1,1,1,1
09,13,Minnesota,0,0,0,0,0
09,13,Duke,2,3,3,3,3
09,13,Binghamton,0,0,0,0,0
09,13,North Carolina,6,4,6,4,4
09,13,Radford,0,0,0,0,0
09,13,LSU,1,0,0,0,0
09,13,Butler,0,1,1,1,1
09,13,Illinois,0,1,1,1,1
09,13,Western Kentucky,1,0,0,0,0
09,13,Gonzaga,2,2,2,2,2
09,13,Akron,0,0,0,0,0
09,13,Arizona St.,1,1,2,1,1
09,13,Temple,0,0,0,0,0
09,13,Syracuse,2,2,1,2,2
09,13,Stephen F. Austin,0,0,0,0,0
09,13,Clemson,0,1,1,1,1
09,13,Michigan,1,0,0,0,0
09,13,Oklahoma,3,3,3,3,3
09,13,Morgan St.,0,0,0,0,0
09,13,Louisville,3,4,5,4,4
09,13,Morehead St.,0,0,0,0,0
09,13,Ohio St.,0,1,1,1,1
09,13,Siena,1,0,0,0,0
09,13,Utah,0,1,1,1,1
09,13,Arizona,2,0,0,0,0
09,13,Wake Forest,0,2,2,2,2
09,13,Cleveland St.,1,0,0,0,0
09,13,West Virginia,0,1,1,3,3
09,13,Dayton,1,0,0,0,0
09,13,Kansas,2,2,2,1,1
09,13,North Dakota St.,0,0,0,0,0
09,13,Boston College,0,0,0,0,0
09,13,USC,1,1,1,1,1
09,13,Michigan St.,5,3,3,2,2
09,13,Robert Morris,0,0,0,0,0
09,13,Connecticut,4,5,4,3,3
09,13,Chattanooga,0,0,0,0,0
09,13,BYU,0,0,0,1,1
09,13,Texas A&M,1,1,1,0,0
09,13,Purdue,2,1,1,2,2
09,13,Northern Iowa,0,0,0,0,0
09,13,Washington,1,2,2,1,1
09,13,Mississippi St.,0,0,0,0,0
09,13,Marquette,1,1,1,1,1
09,13,Utah St.,0,0,0,0,0
09,13,Missouri,3,2,2,2,2
09,13,Cornell,0,0,0,0,0
09,13,California,0,1,1,1,1
09,13,Maryland,1,0,0,0,0
09,13,Memphis,2,3,3,6,6
