year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
07,6,VCU,1,0,0,0,0
07,6,Pittsburgh,2,2,2,2,1
07,6,Wright St.,0,0,0,0,0
07,6,Indiana,1,1,1,1,1
07,6,Gonzaga,0,0,0,0,0
07,6,UCLA,4,5,5,3,3
07,6,Weber St.,0,0,0,0,0
07,6,Ohio St.,5,4,3,6,4
07,6,Central Connecticut,0,0,0,0,0
07,6,BYU,0,0,0,0,0
07,6,Xavier,1,1,1,1,1
07,6,Tennessee,2,1,1,2,2
07,6,Long Beach St.,0,0,0,0,0
07,6,Virginia,1,2,2,1,1
07,6,Albany,0,0,0,0,0
07,6,Louisville,1,1,1,1,1
07,6,Stanford,0,0,0,0,0
07,6,Texas A&M,2,3,4,3,3
07,6,Penn,0,0,0,0,0
07,6,Nevada,1,0,0,0,0
07,6,Creighton,0,2,2,1,1
07,6,Memphis,3,1,1,2,2
07,6,North Texas,0,0,0,0,0
07,6,North Carolina,3,6,6,4,6
07,6,Eastern Kentucky,0,0,0,0,0
07,6,Marquette,0,1,1,0,0
07,6,Michigan St.,1,0,0,1,1
07,6,USC,2,0,0,0,0
07,6,Arkansas,0,2,2,1,1
07,6,Texas,1,1,1,2,2
07,6,New Mexico St.,0,0,0,0,0
07,6,Vanderbilt,2,1,1,1,1
07,6,George Washington,0,0,0,0,0
07,6,Washington St.,1,2,2,2,2
07,6,Oral Roberts,0,0,0,0,0
07,6,Boston College,1,1,1,1,1
07,6,Texas Tech,0,0,0,0,0
07,6,Georgetown,4,3,3,3,3
07,6,Belmont,0,0,0,0,0
07,7,Florida,6,4,4,4,4
07,7,Jackson St.,0,0,0,0,0
07,7,Arizona,0,0,0,1,1
07,7,Purdue,1,1,1,0,0
07,7,Butler,2,2,2,1,1
07,7,Old Dominion,0,0,0,0,0
07,7,Maryland,1,0,0,2,2
07,7,Davidson,0,1,1,0,0
07,7,Notre Dame,0,1,1,1,2
07,7,Winthrop,1,0,0,0,0
07,7,Oregon,3,2,2,2,1
07,7,Miami OH,0,0,0,0,0
07,7,UNLV,2,0,0,0,0
07,7,Georgia Tech,0,1,1,1,1
07,7,Wisconsin,1,3,3,3,3
07,7,Texas A&M Corpus Christi,0,0,0,0,0
07,7,Kansas,3,3,3,5,5
07,7,Niagara,0,0,0,0,0
07,7,Kentucky,1,1,1,1,1
07,7,Villanova,0,0,0,0,0
07,7,Virginia Tech,1,1,1,0,0
07,7,Illinois,0,0,0,1,1
07,7,Southern Illinois,2,2,2,2,2
07,7,Holy Cross,0,0,0,0,0
07,7,Duke,0,1,1,1,2
07,7,VCU,1,0,0,0,0
07,7,Pittsburgh,2,2,2,2,1
07,7,Wright St.,0,0,0,0,0
07,7,Indiana,1,1,1,1,1
07,7,Gonzaga,0,0,0,0,0
07,7,UCLA,4,6,6,3,3
07,7,Weber St.,0,0,0,0,0
07,7,Ohio St.,5,4,4,6,4
07,7,Central Connecticut,0,0,0,0,0
07,7,BYU,0,0,0,0,0
07,7,Xavier,1,1,1,1,1
07,7,Tennessee,2,1,1,2,2
07,7,Long Beach St.,0,0,0,0,0
07,7,Virginia,1,2,2,1,1
07,7,Albany,0,0,0,0,0
07,7,Louisville,1,1,1,1,1
07,7,Stanford,0,0,0,0,0
07,7,Texas A&M,2,3,2,3,3
07,7,Penn,0,0,0,0,0
07,7,Nevada,1,0,0,0,0
07,7,Creighton,0,2,3,1,1
07,7,Memphis,3,1,1,2,2
07,7,North Texas,0,0,0,0,0
07,7,North Carolina,3,5,5,4,6
07,7,Eastern Kentucky,0,0,0,0,0
07,7,Marquette,0,1,1,0,0
07,7,Michigan St.,1,0,0,1,1
07,7,USC,2,0,0,0,0
07,7,Arkansas,0,1,2,1,1
07,7,Texas,1,2,1,2,2
07,7,New Mexico St.,0,0,0,0,0
07,7,Vanderbilt,2,1,1,1,1
07,7,George Washington,0,0,0,0,0
07,7,Washington St.,1,2,2,2,2
07,7,Oral Roberts,0,0,0,0,0
07,7,Boston College,1,1,1,1,1
07,7,Texas Tech,0,0,0,0,0
07,7,Georgetown,4,3,3,3,3
07,7,Belmont,0,0,0,0,0
07,8,Florida,6,4,2,4,4
07,8,Jackson St.,0,0,0,0,0
07,8,Arizona,0,0,0,1,1
07,8,Purdue,1,1,1,0,0
07,8,Butler,2,2,4,1,1
07,8,Old Dominion,0,0,0,0,0
07,8,Maryland,1,0,0,2,2
07,8,Davidson,0,1,1,0,0
07,8,Notre Dame,0,1,2,1,2
07,8,Winthrop,1,0,0,0,0
07,8,Oregon,3,2,1,2,1
07,8,Miami OH,0,0,0,0,0
07,8,UNLV,2,0,0,0,0
07,8,Georgia Tech,0,1,1,1,1
07,8,Wisconsin,1,3,3,3,3
07,8,Texas A&M Corpus Christi,0,0,0,0,0
07,8,Kansas,3,3,3,5,5
07,8,Niagara,0,0,0,0,0
07,8,Kentucky,1,1,1,1,1
07,8,Villanova,0,0,0,0,0
07,8,Virginia Tech,1,1,1,0,0
07,8,Illinois,0,0,0,1,1
07,8,Southern Illinois,2,2,2,2,2
07,8,Holy Cross,0,0,0,0,0
07,8,Duke,0,1,1,1,2
07,8,VCU,1,0,0,0,0
07,8,Pittsburgh,2,2,2,2,1
07,8,Wright St.,0,0,0,0,0
07,8,Indiana,1,1,1,1,1
07,8,Gonzaga,0,0,0,0,0
07,8,UCLA,4,6,6,3,3
07,8,Weber St.,0,0,0,0,0
07,8,Ohio St.,5,4,4,6,4
07,8,Central Connecticut,0,0,0,0,0
07,8,BYU,0,0,0,0,0
07,8,Xavier,1,1,1,1,1
07,8,Tennessee,2,1,1,2,2
07,8,Long Beach St.,0,0,0,0,0
07,8,Virginia,1,2,2,1,1
07,8,Albany,0,0,0,0,0
07,8,Louisville,1,1,1,1,1
07,8,Stanford,0,0,0,0,0
07,8,Texas A&M,2,3,2,3,3
07,8,Penn,0,0,0,0,0
07,8,Nevada,1,2,3,0,0
07,8,Creighton,0,0,0,1,1
07,8,Memphis,3,1,1,2,2
07,8,North Texas,0,0,0,0,0
07,8,North Carolina,3,5,5,4,6
07,8,Eastern Kentucky,0,0,0,0,0
07,8,Marquette,0,1,1,0,0
07,8,Michigan St.,1,0,0,1,1
07,8,USC,2,0,0,0,0
07,8,Arkansas,0,1,2,1,1
07,8,Texas,1,2,1,2,2
07,8,New Mexico St.,0,0,0,0,0
07,8,Vanderbilt,2,1,1,1,1
07,8,George Washington,0,0,0,0,0
07,8,Washington St.,1,2,2,2,2
07,8,Oral Roberts,0,0,0,0,0
07,8,Boston College,1,1,1,1,1
07,8,Texas Tech,0,0,0,0,0
07,8,Georgetown,4,3,3,3,3
07,8,Belmont,0,0,0,0,0
07,9,Florida,6,4,2,4,4
07,9,Jackson St.,0,0,0,0,0
07,9,Arizona,0,0,0,1,1
07,9,Purdue,1,1,1,0,0
07,9,Butler,2,2,3,1,1
07,9,Old Dominion,0,0,0,0,0
07,9,Maryland,1,0,0,2,2
07,9,Davidson,0,1,1,0,0
07,9,Notre Dame,0,2,2,1,2
07,9,Winthrop,1,0,0,0,0
07,9,Oregon,3,1,1,2,1
07,9,Miami OH,0,0,0,0,0
07,9,UNLV,2,0,0,0,0
07,9,Georgia Tech,0,1,1,1,1
07,9,Wisconsin,1,3,4,3,3
07,9,Texas A&M Corpus Christi,0,0,0,0,0
07,9,Kansas,3,3,3,5,5
07,9,Niagara,0,0,0,0,0
07,9,Kentucky,1,1,1,1,1
07,9,Villanova,0,0,0,0,0
07,9,Virginia Tech,1,1,1,0,0
07,9,Illinois,0,0,0,1,1
07,9,Southern Illinois,2,2,2,2,2
07,9,Holy Cross,0,0,0,0,0
07,9,Duke,0,1,1,1,2
07,9,VCU,1,0,0,0,0
07,9,Pittsburgh,2,2,2,2,1
07,9,Wright St.,0,0,0,0,0
07,9,Indiana,1,1,1,1,1
07,9,Gonzaga,0,0,0,0,0
07,9,UCLA,4,6,6,3,3
07,9,Weber St.,0,0,0,0,0
07,9,Ohio St.,5,5,4,6,4
07,9,Central Connecticut,0,0,0,0,0
07,9,BYU,0,0,0,0,0
07,9,Xavier,1,1,1,1,1
07,9,Tennessee,2,2,1,2,2
07,9,Long Beach St.,0,0,0,0,0
07,9,Virginia,1,1,2,1,1
07,9,Albany,0,0,0,0,0
07,9,Louisville,1,1,1,1,1
07,9,Stanford,0,0,0,0,0
07,9,Texas A&M,2,2,2,3,3
07,9,Penn,0,0,0,0,0
07,9,Nevada,1,3,3,0,0
07,9,Creighton,0,0,0,1,1
07,9,Memphis,3,1,1,2,2
07,9,North Texas,0,0,0,0,0
07,9,North Carolina,3,4,5,4,6
07,9,Eastern Kentucky,0,0,0,0,0
07,9,Marquette,0,1,1,0,0
07,9,Michigan St.,1,0,0,1,1
07,9,USC,2,0,0,0,0
07,9,Arkansas,0,1,1,1,1
07,9,Texas,1,2,2,2,2
07,9,New Mexico St.,0,0,0,0,0
07,9,Vanderbilt,2,1,1,1,1
07,9,George Washington,0,0,0,0,0
07,9,Washington St.,1,2,2,2,2
07,9,Oral Roberts,0,0,0,0,0
07,9,Boston College,1,1,1,1,1
07,9,Texas Tech,0,0,0,0,0
07,9,Georgetown,4,3,3,3,3
07,9,Belmont,0,0,0,0,0
07,10,Florida,6,4,2,4,4
07,10,Jackson St.,0,0,0,0,0
07,10,Arizona,0,0,0,1,1
07,10,Purdue,1,1,1,0,0
07,10,Butler,2,2,3,1,1
07,10,Old Dominion,0,0,0,0,0
07,10,Maryland,1,0,0,2,2
07,10,Davidson,0,1,1,0,0
07,10,Notre Dame,0,2,2,1,2
07,10,Winthrop,1,0,0,0,0
07,10,Oregon,3,1,1,2,1
07,10,Miami OH,0,0,0,0,0
07,10,UNLV,2,1,1,0,0
07,10,Georgia Tech,0,0,0,1,1
07,10,Wisconsin,1,3,4,3,3
07,10,Texas A&M Corpus Christi,0,0,0,0,0
07,10,Kansas,3,3,3,5,5
07,10,Niagara,0,0,0,0,0
07,10,Kentucky,1,1,1,1,1
07,10,Villanova,0,0,0,0,0
07,10,Virginia Tech,1,1,1,0,0
07,10,Illinois,0,0,0,1,1
07,10,Southern Illinois,2,2,2,2,2
07,10,Holy Cross,0,0,0,0,0
07,10,Duke,0,1,1,1,2
07,10,VCU,1,0,0,0,0
07,10,Pittsburgh,2,2,2,2,1
07,10,Wright St.,0,0,0,0,0
07,10,Indiana,1,1,1,1,1
07,10,Gonzaga,0,0,0,0,0
07,10,UCLA,4,6,6,3,3
07,10,Weber St.,0,0,0,0,0
07,10,Ohio St.,5,5,4,6,4
07,10,Central Connecticut,0,0,0,0,0
07,10,BYU,0,0,0,0,0
07,10,Xavier,1,1,1,1,1
07,10,Tennessee,2,2,2,2,2
07,10,Long Beach St.,0,0,0,0,0
07,10,Virginia,1,1,1,1,1
07,10,Albany,0,0,0,0,0
07,10,Louisville,1,1,1,1,1
07,10,Stanford,0,0,0,0,0
07,10,Texas A&M,2,3,2,3,3
07,10,Penn,0,0,0,0,0
07,10,Nevada,1,1,3,0,0
07,10,Creighton,0,0,0,1,1
07,10,Memphis,3,2,1,2,2
07,10,North Texas,0,0,0,0,0
07,10,North Carolina,3,4,5,4,6
07,10,Eastern Kentucky,0,0,0,0,0
07,10,Marquette,0,1,1,0,0
07,10,Michigan St.,1,0,0,1,1
07,10,USC,2,1,1,0,0
07,10,Arkansas,0,0,0,1,1
07,10,Texas,1,2,2,2,2
07,10,New Mexico St.,0,0,0,0,0
07,10,Vanderbilt,2,1,1,1,1
07,10,George Washington,0,0,0,0,0
07,10,Washington St.,1,2,2,2,2
07,10,Oral Roberts,0,0,0,0,0
07,10,Boston College,1,1,1,1,1
07,10,Texas Tech,0,0,0,0,0
07,10,Georgetown,4,3,3,3,3
07,10,Belmont,0,0,0,0,0
07,11,Florida,6,4,2,4,4
07,11,Jackson St.,0,0,0,0,0
07,11,Arizona,0,0,0,1,1
07,11,Purdue,1,1,1,0,0
07,11,Butler,2,2,4,1,1
07,11,Old Dominion,0,0,0,0,0
07,11,Maryland,1,0,0,2,2
07,11,Davidson,0,1,1,0,0
07,11,Notre Dame,0,2,2,1,2
07,11,Winthrop,1,0,0,0,0
07,11,Oregon,3,1,1,2,1
07,11,Miami OH,0,0,0,0,0
07,11,UNLV,2,1,1,0,0
07,11,Georgia Tech,0,0,0,1,1
07,11,Wisconsin,1,3,3,3,3
07,11,Texas A&M Corpus Christi,0,0,0,0,0
07,11,Kansas,3,3,3,5,5
07,11,Niagara,0,0,0,0,0
07,11,Kentucky,1,1,1,1,1
07,11,Villanova,0,0,0,0,0
07,11,Virginia Tech,1,1,1,0,0
07,11,Illinois,0,0,0,1,1
07,11,Southern Illinois,2,2,2,2,2
07,11,Holy Cross,0,0,0,0,0
07,11,Duke,0,1,1,1,2
07,11,VCU,1,0,0,0,0
07,11,Pittsburgh,2,2,2,2,1
07,11,Wright St.,0,0,0,0,0
07,11,Indiana,1,1,1,1,1
07,11,Gonzaga,0,0,0,0,0
07,11,UCLA,4,5,5,3,3
07,11,Weber St.,0,0,0,0,0
07,11,Ohio St.,5,6,4,6,4
07,11,Central Connecticut,0,0,0,0,0
07,11,BYU,0,0,0,0,0
07,11,Xavier,1,1,1,1,1
07,11,Tennessee,2,2,2,2,2
07,11,Long Beach St.,0,0,0,0,0
07,11,Virginia,1,1,1,1,1
07,11,Albany,0,0,0,0,0
07,11,Louisville,1,1,1,1,1
07,11,Stanford,0,0,0,0,0
07,11,Texas A&M,2,2,2,3,3
07,11,Penn,0,0,0,0,0
07,11,Nevada,1,1,1,0,0
07,11,Creighton,0,0,0,1,1
07,11,Memphis,3,3,3,2,2
07,11,North Texas,0,0,0,0,0
07,11,North Carolina,3,4,6,4,6
07,11,Eastern Kentucky,0,0,0,0,0
07,11,Marquette,0,1,1,0,0
07,11,Michigan St.,1,0,0,1,1
07,11,USC,2,1,1,0,0
07,11,Arkansas,0,0,0,1,1
07,11,Texas,1,2,2,2,2
07,11,New Mexico St.,0,0,0,0,0
07,11,Vanderbilt,2,1,1,1,1
07,11,George Washington,0,0,0,0,0
07,11,Washington St.,1,2,2,2,2
07,11,Oral Roberts,0,0,0,0,0
07,11,Boston College,1,1,1,1,1
07,11,Texas Tech,0,0,0,0,0
07,11,Georgetown,4,3,3,3,3
07,11,Belmont,0,0,0,0,0
07,12,Florida,6,4,2,4,4
07,12,Jackson St.,0,0,0,0,0
07,12,Arizona,0,0,0,1,1
07,12,Purdue,1,1,1,0,0
07,12,Butler,2,2,1,1,1
07,12,Old Dominion,0,0,0,0,0
07,12,Maryland,1,1,4,2,2
07,12,Davidson,0,0,0,0,0
07,12,Notre Dame,0,1,1,1,2
07,12,Winthrop,1,0,0,0,0
07,12,Oregon,3,2,2,2,1
07,12,Miami OH,0,0,0,0,0
07,12,UNLV,2,0,0,0,0
07,12,Georgia Tech,0,1,1,1,1
07,12,Wisconsin,1,3,3,3,3
07,12,Texas A&M Corpus Christi,0,0,0,0,0
07,12,Kansas,3,5,3,5,5
07,12,Niagara,0,0,0,0,0
07,12,Kentucky,1,1,1,1,1
07,12,Villanova,0,0,0,0,0
07,12,Virginia Tech,1,1,1,0,0
07,12,Illinois,0,0,0,1,1
07,12,Southern Illinois,2,2,2,2,2
07,12,Holy Cross,0,0,0,0,0
07,12,Duke,0,1,1,1,2
07,12,VCU,1,0,0,0,0
07,12,Pittsburgh,2,2,2,2,1
07,12,Wright St.,0,0,0,0,0
07,12,Indiana,1,1,1,1,1
07,12,Gonzaga,0,0,0,0,0
07,12,UCLA,4,3,6,3,3
07,12,Weber St.,0,0,0,0,0
07,12,Ohio St.,5,6,4,6,4
07,12,Central Connecticut,0,0,0,0,0
07,12,BYU,0,0,0,0,0
07,12,Xavier,1,1,1,1,1
07,12,Tennessee,2,2,2,2,2
07,12,Long Beach St.,0,0,0,0,0
07,12,Virginia,1,1,1,1,1
07,12,Albany,0,0,0,0,0
07,12,Louisville,1,1,1,1,1
07,12,Stanford,0,0,0,0,0
07,12,Texas A&M,2,2,2,3,3
07,12,Penn,0,0,0,0,0
07,12,Nevada,1,0,0,0,0
07,12,Creighton,0,1,1,1,1
07,12,Memphis,3,3,3,2,2
07,12,North Texas,0,0,0,0,0
07,12,North Carolina,3,4,5,4,6
07,12,Eastern Kentucky,0,0,0,0,0
07,12,Marquette,0,1,1,0,0
07,12,Michigan St.,1,0,0,1,1
07,12,USC,2,1,1,0,0
07,12,Arkansas,0,0,0,1,1
07,12,Texas,1,2,2,2,2
07,12,New Mexico St.,0,0,0,0,0
07,12,Vanderbilt,2,1,1,1,1
07,12,George Washington,0,0,0,0,0
07,12,Washington St.,1,2,2,2,2
07,12,Oral Roberts,0,0,0,0,0
07,12,Boston College,1,1,1,1,1
07,12,Texas Tech,0,0,0,0,0
07,12,Georgetown,4,3,3,3,3
07,12,Belmont,0,0,0,0,0
07,13,Florida,6,4,2,4,4
07,13,Jackson St.,0,0,0,0,0
07,13,Arizona,0,0,0,1,1
07,13,Purdue,1,1,1,0,0
07,13,Butler,2,2,1,1,1
07,13,Old Dominion,0,0,0,0,0
07,13,Maryland,1,1,4,2,2
07,13,Davidson,0,0,0,0,0
07,13,Notre Dame,0,2,2,1,2
07,13,Winthrop,1,0,0,0,0
07,13,Oregon,3,1,1,2,1
07,13,Miami OH,0,0,0,0,0
07,13,UNLV,2,1,1,0,0
07,13,Georgia Tech,0,0,0,1,1
07,13,Wisconsin,1,3,3,3,3
07,13,Texas A&M Corpus Christi,0,0,0,0,0
07,13,Kansas,3,5,3,5,5
07,13,Niagara,0,0,0,0,0
07,13,Kentucky,1,1,1,1,1
07,13,Villanova,0,0,0,0,0
07,13,Virginia Tech,1,1,1,0,0
07,13,Illinois,0,0,0,1,1
07,13,Southern Illinois,2,2,2,2,2
07,13,Holy Cross,0,0,0,0,0
07,13,Duke,0,1,1,1,2
07,13,VCU,1,0,0,0,0
07,13,Pittsburgh,2,2,2,2,1
07,13,Wright St.,0,0,0,0,0
07,13,Indiana,1,1,1,1,1
07,13,Gonzaga,0,0,0,0,0
07,13,UCLA,4,3,6,3,3
07,13,Weber St.,0,0,0,0,0
07,13,Ohio St.,5,6,5,6,4
07,13,Central Connecticut,0,0,0,0,0
07,13,BYU,0,0,0,0,0
07,13,Xavier,1,1,1,1,1
07,13,Tennessee,2,2,1,2,2
07,13,Long Beach St.,0,0,0,0,0
07,13,Virginia,1,1,2,1,1
07,13,Albany,0,0,0,0,0
07,13,Louisville,1,1,1,1,1
07,13,Stanford,0,0,0,0,0
07,13,Texas A&M,2,2,2,3,3
07,13,Penn,0,0,0,0,0
07,13,Nevada,1,1,1,0,0
07,13,Creighton,0,0,0,1,1
07,13,Memphis,3,3,3,2,2
07,13,North Texas,0,0,0,0,0
07,13,North Carolina,3,4,4,4,6
07,13,Eastern Kentucky,0,0,0,0,0
07,13,Marquette,0,0,0,0,0
07,13,Michigan St.,1,1,1,1,1
07,13,USC,2,1,1,0,0
07,13,Arkansas,0,0,0,1,1
07,13,Texas,1,2,2,2,2
07,13,New Mexico St.,0,0,0,0,0
07,13,Vanderbilt,2,1,1,1,1
