year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
11,6,Temple,1,0,0,1,1
11,6,Penn St.,0,1,1,0,0
11,6,San Diego St.,2,2,2,3,3
11,6,Northern Colorado,0,0,0,0,0
11,6,Pittsburgh,1,1,1,4,4
11,6,UNC Asheville,0,0,0,0,0
11,6,Butler,5,0,0,0,0
11,6,Old Dominion,0,4,4,1,1
11,6,Kansas St.,1,0,0,0,0
11,6,Utah St.,0,2,2,1,1
11,6,Wisconsin,2,0,0,2,2
11,6,Belmont,0,1,1,0,0
11,6,St. John's,0,1,1,1,1
11,6,Gonzaga,1,0,0,0,0
11,6,BYU,2,3,3,3,3
11,6,Wofford,0,0,0,0,0
11,6,UCLA,1,0,0,0,0
11,6,Michigan St.,0,1,1,1,1
11,6,Florida,3,0,0,2,2
11,6,UC Santa Barbara,0,2,2,0,0
11,6,Kansas,3,6,5,5,5
11,6,Boston University,0,0,0,0,0
11,6,UNLV,0,1,1,0,0
11,6,Illinois,1,0,0,1,1
11,6,Vanderbilt,0,0,0,0,0
11,6,Richmond,2,2,2,1,1
11,6,Louisville,0,1,1,2,2
11,6,Morehead St.,1,0,0,0,0
11,6,Georgetown,0,3,2,1,1
11,6,VCU,4,0,0,0,0
11,6,Purdue,1,0,0,2,2
11,6,Saint Peter's,0,1,1,0,0
11,6,Texas A&M,0,1,1,1,1
11,6,Florida St.,2,0,0,0,0
11,6,Notre Dame,1,2,3,3,3
11,6,Akron,0,0,0,0,0
11,7,Ohio St.,2,4,2,6,6
11,7,UTSA,0,0,0,0,0
11,7,George Mason,1,0,0,1,1
11,7,Villanova,0,1,1,0,0
11,7,West Virginia,1,1,1,1,1
11,7,Clemson,0,0,0,0,0
11,7,Kentucky,4,2,4,2,2
11,7,Princeton,0,0,0,0,0
11,7,Xavier,0,1,1,0,0
11,7,Marquette,2,0,0,1,1
11,7,Syracuse,1,3,3,2,2
11,7,Indiana St.,0,0,0,0,0
11,7,Washington,1,2,2,1,1
11,7,Georgia,0,0,0,0,0
11,7,North Carolina,3,1,1,3,3
11,7,LIU Brooklyn,0,0,0,0,0
11,7,Duke,2,3,3,4,4
11,7,Hampton,0,0,0,0,0
11,7,Michigan,1,0,0,1,1
11,7,Tennessee,0,1,1,0,0
11,7,Arizona,3,0,0,1,1
11,7,Memphis,0,1,1,0,0
11,7,Texas,1,2,2,2,2
11,7,Oakland,0,0,0,0,0
11,7,Cincinnati,1,0,0,1,1
11,7,Missouri,0,1,1,0,0
11,7,Connecticut,6,6,6,2,2
11,7,Bucknell,0,0,0,0,0
11,7,Temple,1,0,0,1,1
11,7,Penn St.,0,1,1,0,0
11,7,San Diego St.,2,2,2,3,3
11,7,Northern Colorado,0,0,0,0,0
11,7,Pittsburgh,1,1,1,4,4
11,7,UNC Asheville,0,0,0,0,0
11,7,Butler,5,0,0,0,0
11,7,Old Dominion,0,4,4,1,1
11,7,Kansas St.,1,0,0,0,0
11,7,Utah St.,0,2,2,1,1
11,7,Wisconsin,2,0,0,2,2
11,7,Belmont,0,1,1,0,0
11,7,St. John's,0,1,1,1,1
11,7,Gonzaga,1,0,0,0,0
11,7,BYU,2,3,3,3,3
11,7,Wofford,0,0,0,0,0
11,7,UCLA,1,0,0,0,0
11,7,Michigan St.,0,1,1,1,1
11,7,Florida,3,0,0,2,2
11,7,UC Santa Barbara,0,2,2,0,0
11,7,Kansas,3,5,5,5,5
11,7,Boston University,0,0,0,0,0
11,7,UNLV,0,1,1,0,0
11,7,Illinois,1,0,0,1,1
11,7,Vanderbilt,0,0,0,0,0
11,7,Richmond,2,1,1,1,1
11,7,Louisville,0,2,2,2,2
11,7,Morehead St.,1,0,0,0,0
11,7,Georgetown,0,2,2,1,1
11,7,VCU,4,0,0,0,0
11,7,Purdue,1,1,1,2,2
11,7,Saint Peter's,0,0,0,0,0
11,7,Texas A&M,0,1,1,1,1
11,7,Florida St.,2,0,0,0,0
11,7,Notre Dame,1,3,3,3,3
11,7,Akron,0,0,0,0,0
11,8,Ohio St.,2,4,2,6,6
11,8,UTSA,0,0,0,0,0
11,8,George Mason,1,0,0,1,1
11,8,Villanova,0,1,1,0,0
11,8,West Virginia,1,1,1,1,1
11,8,Clemson,0,0,0,0,0
11,8,Kentucky,4,2,4,2,2
11,8,Princeton,0,0,0,0,0
11,8,Xavier,0,1,1,0,0
11,8,Marquette,2,0,0,1,1
11,8,Syracuse,1,3,3,2,2
11,8,Indiana St.,0,0,0,0,0
11,8,Washington,1,2,2,1,1
11,8,Georgia,0,0,0,0,0
11,8,North Carolina,3,1,1,3,3
11,8,LIU Brooklyn,0,0,0,0,0
11,8,Duke,2,6,6,4,4
11,8,Hampton,0,0,0,0,0
11,8,Michigan,1,0,0,1,1
11,8,Tennessee,0,1,1,0,0
11,8,Arizona,3,0,0,1,1
11,8,Memphis,0,1,1,0,0
11,8,Texas,1,2,2,2,2
11,8,Oakland,0,0,0,0,0
11,8,Cincinnati,1,1,1,1,1
11,8,Missouri,0,0,0,0,0
11,8,Connecticut,6,3,3,2,2
11,8,Bucknell,0,0,0,0,0
11,8,Temple,1,1,1,1,1
11,8,Penn St.,0,0,0,0,0
11,8,San Diego St.,2,2,2,3,3
11,8,Northern Colorado,0,0,0,0,0
11,8,Pittsburgh,1,2,1,4,4
11,8,UNC Asheville,0,0,0,0,0
11,8,Butler,5,0,0,0,0
11,8,Old Dominion,0,1,4,1,1
11,8,Kansas St.,1,0,0,0,0
11,8,Utah St.,0,3,2,1,1
11,8,Wisconsin,2,1,1,2,2
11,8,Belmont,0,0,0,0,0
11,8,St. John's,0,1,1,1,1
11,8,Gonzaga,1,0,0,0,0
11,8,BYU,2,4,3,3,3
11,8,Wofford,0,0,0,0,0
11,8,UCLA,1,1,1,0,0
11,8,Michigan St.,0,0,0,1,1
11,8,Florida,3,2,2,2,2
11,8,UC Santa Barbara,0,0,0,0,0
11,8,Kansas,3,5,5,5,5
11,8,Boston University,0,0,0,0,0
11,8,UNLV,0,1,1,0,0
11,8,Illinois,1,0,0,1,1
11,8,Vanderbilt,0,0,0,0,0
11,8,Richmond,2,1,1,1,1
11,8,Louisville,0,2,2,2,2
11,8,Morehead St.,1,0,0,0,0
11,8,Georgetown,0,2,1,1,1
11,8,VCU,4,0,0,0,0
11,8,Purdue,1,1,2,2,2
11,8,Saint Peter's,0,0,0,0,0
11,8,Texas A&M,0,1,1,1,1
11,8,Florida St.,2,0,0,0,0
11,8,Notre Dame,1,3,3,3,3
11,8,Akron,0,0,0,0,0
11,9,Ohio St.,2,4,4,6,6
11,9,UTSA,0,0,0,0,0
11,9,George Mason,1,0,0,1,1
11,9,Villanova,0,1,1,0,0
11,9,West Virginia,1,1,1,1,1
11,9,Clemson,0,0,0,0,0
11,9,Kentucky,4,2,2,2,2
11,9,Princeton,0,0,0,0,0
11,9,Xavier,0,1,1,0,0
11,9,Marquette,2,0,0,1,1
11,9,Syracuse,1,3,3,2,2
11,9,Indiana St.,0,0,0,0,0
11,9,Washington,1,2,2,1,1
11,9,Georgia,0,0,0,0,0
11,9,North Carolina,3,1,1,3,3
11,9,LIU Brooklyn,0,0,0,0,0
11,9,Duke,2,3,3,4,4
11,9,Hampton,0,0,0,0,0
11,9,Michigan,1,0,0,1,1
11,9,Tennessee,0,1,1,0,0
11,9,Arizona,3,0,0,1,1
11,9,Memphis,0,1,1,0,0
11,9,Texas,1,2,2,2,2
11,9,Oakland,0,0,0,0,0
11,9,Cincinnati,1,1,1,1,1
11,9,Missouri,0,0,0,0,0
11,9,Connecticut,6,6,6,2,2
11,9,Bucknell,0,0,0,0,0
11,9,Temple,1,1,1,1,1
11,9,Penn St.,0,0,0,0,0
11,9,San Diego St.,2,2,2,3,3
11,9,Northern Colorado,0,0,0,0,0
11,9,Pittsburgh,1,3,3,4,4
11,9,UNC Asheville,0,0,0,0,0
11,9,Butler,5,1,1,0,0
11,9,Old Dominion,0,0,0,1,1
11,9,Kansas St.,1,0,0,0,0
11,9,Utah St.,0,2,2,1,1
11,9,Wisconsin,2,1,1,2,2
11,9,Belmont,0,0,0,0,0
11,9,St. John's,0,1,1,1,1
11,9,Gonzaga,1,0,0,0,0
11,9,BYU,2,4,4,3,3
11,9,Wofford,0,0,0,0,0
11,9,UCLA,1,1,1,0,0
11,9,Michigan St.,0,0,0,1,1
11,9,Florida,3,2,2,2,2
11,9,UC Santa Barbara,0,0,0,0,0
11,9,Kansas,3,5,3,5,5
11,9,Boston University,0,0,0,0,0
11,9,UNLV,0,1,1,0,0
11,9,Illinois,1,0,0,1,1
11,9,Vanderbilt,0,1,1,0,0
11,9,Richmond,2,0,0,1,1
11,9,Louisville,0,2,2,2,2
11,9,Morehead St.,1,0,0,0,0
11,9,Georgetown,0,1,1,1,1
11,9,VCU,4,0,0,0,0
11,9,Purdue,1,2,2,2,2
11,9,Saint Peter's,0,0,0,0,0
11,9,Texas A&M,0,1,1,1,1
11,9,Florida St.,2,0,0,0,0
11,9,Notre Dame,1,3,5,3,3
11,9,Akron,0,0,0,0,0
11,10,Ohio St.,2,4,4,6,6
11,10,UTSA,0,0,0,0,0
11,10,George Mason,1,0,0,1,1
11,10,Villanova,0,1,1,0,0
11,10,West Virginia,1,0,0,1,1
11,10,Clemson,0,1,1,0,0
11,10,Kentucky,4,2,2,2,2
11,10,Princeton,0,0,0,0,0
11,10,Xavier,0,1,1,0,0
11,10,Marquette,2,0,0,1,1
11,10,Syracuse,1,3,3,2,2
11,10,Indiana St.,0,0,0,0,0
11,10,Washington,1,2,2,1,1
11,10,Georgia,0,0,0,0,0
11,10,North Carolina,3,1,1,3,3
11,10,LIU Brooklyn,0,0,0,0,0
11,10,Duke,2,6,6,4,4
11,10,Hampton,0,0,0,0,0
11,10,Michigan,1,1,1,1,1
11,10,Tennessee,0,0,0,0,0
11,10,Arizona,3,1,1,1,1
11,10,Memphis,0,0,0,0,0
11,10,Texas,1,2,2,2,2
11,10,Oakland,0,0,0,0,0
11,10,Cincinnati,1,1,1,1,1
11,10,Missouri,0,0,0,0,0
11,10,Connecticut,6,3,3,2,2
11,10,Bucknell,0,0,0,0,0
11,10,Temple,1,0,0,1,1
11,10,Penn St.,0,1,1,0,0
11,10,San Diego St.,2,2,2,3,3
11,10,Northern Colorado,0,0,0,0,0
11,10,Pittsburgh,1,3,1,4,4
11,10,UNC Asheville,0,0,0,0,0
11,10,Butler,5,0,0,0,0
11,10,Old Dominion,0,1,5,1,1
11,10,Kansas St.,1,0,0,0,0
11,10,Utah St.,0,2,2,1,1
11,10,Wisconsin,2,0,0,2,2
11,10,Belmont,0,1,1,0,0
11,10,St. John's,0,1,1,1,1
11,10,Gonzaga,1,0,0,0,0
11,10,BYU,2,4,3,3,3
11,10,Wofford,0,0,0,0,0
11,10,UCLA,1,1,1,0,0
11,10,Michigan St.,0,0,0,1,1
11,10,Florida,3,2,2,2,2
11,10,UC Santa Barbara,0,0,0,0,0
11,10,Kansas,3,5,3,5,5
11,10,Boston University,0,0,0,0,0
11,10,UNLV,0,1,1,0,0
11,10,Illinois,1,0,0,1,1
11,10,Vanderbilt,0,1,1,0,0
11,10,Richmond,2,0,0,1,1
11,10,Louisville,0,2,2,2,2
11,10,Morehead St.,1,0,0,0,0
11,10,Georgetown,0,1,1,1,1
11,10,VCU,4,0,0,0,0
11,10,Purdue,1,2,2,2,2
11,10,Saint Peter's,0,0,0,0,0
11,10,Texas A&M,0,1,1,1,1
11,10,Florida St.,2,0,0,0,0
11,10,Notre Dame,1,3,4,3,3
11,10,Akron,0,0,0,0,0
11,11,Ohio St.,2,4,4,6,6
11,11,UTSA,0,0,0,0,0
11,11,George Mason,1,0,0,1,1
11,11,Villanova,0,1,1,0,0
11,11,West Virginia,1,0,0,1,1
11,11,Clemson,0,1,1,0,0
11,11,Kentucky,4,2,2,2,2
11,11,Princeton,0,0,0,0,0
11,11,Xavier,0,1,1,0,0
11,11,Marquette,2,0,0,1,1
11,11,Syracuse,1,3,3,2,2
11,11,Indiana St.,0,0,0,0,0
11,11,Washington,1,2,1,1,1
11,11,Georgia,0,0,0,0,0
11,11,North Carolina,3,1,2,3,3
11,11,LIU Brooklyn,0,0,0,0,0
11,11,Duke,2,6,6,4,4
11,11,Hampton,0,0,0,0,0
11,11,Michigan,1,1,1,1,1
11,11,Tennessee,0,0,0,0,0
11,11,Arizona,3,1,1,1,1
11,11,Memphis,0,0,0,0,0
11,11,Texas,1,2,2,2,2
11,11,Oakland,0,0,0,0,0
11,11,Cincinnati,1,1,1,1,1
11,11,Missouri,0,0,0,0,0
11,11,Connecticut,6,3,3,2,2
11,11,Bucknell,0,0,0,0,0
11,11,Temple,1,0,0,1,1
11,11,Penn St.,0,1,1,0,0
11,11,San Diego St.,2,2,2,3,3
11,11,Northern Colorado,0,0,0,0,0
11,11,Pittsburgh,1,3,3,4,4
11,11,UNC Asheville,0,0,0,0,0
11,11,Butler,5,0,0,0,0
11,11,Old Dominion,0,1,1,1,1
11,11,Kansas St.,1,0,0,0,0
11,11,Utah St.,0,2,2,1,1
11,11,Wisconsin,2,0,0,2,2
11,11,Belmont,0,1,1,0,0
11,11,St. John's,0,1,1,1,1
11,11,Gonzaga,1,0,0,0,0
11,11,BYU,2,4,4,3,3
11,11,Wofford,0,0,0,0,0
11,11,UCLA,1,1,1,0,0
11,11,Michigan St.,0,0,0,1,1
11,11,Florida,3,2,2,2,2
11,11,UC Santa Barbara,0,0,0,0,0
11,11,Kansas,3,5,5,5,5
11,11,Boston University,0,0,0,0,0
11,11,UNLV,0,1,1,0,0
11,11,Illinois,1,0,0,1,1
11,11,Vanderbilt,0,1,1,0,0
11,11,Richmond,2,0,0,1,1
11,11,Louisville,0,2,2,2,2
11,11,Morehead St.,1,0,0,0,0
11,11,Georgetown,0,1,1,1,1
11,11,VCU,4,0,0,0,0
11,11,Purdue,1,2,2,2,2
11,11,Saint Peter's,0,0,0,0,0
11,11,Texas A&M,0,1,1,1,1
11,11,Florida St.,2,0,0,0,0
11,11,Notre Dame,1,3,3,3,3
11,11,Akron,0,0,0,0,0
11,12,Ohio St.,2,6,6,6,6
11,12,UTSA,0,0,0,0,0
11,12,George Mason,1,1,1,1,1
11,12,Villanova,0,0,0,0,0
11,12,West Virginia,1,1,1,1,1
11,12,Clemson,0,0,0,0,0
11,12,Kentucky,4,2,2,2,2
11,12,Princeton,0,0,0,0,0
11,12,Xavier,0,1,1,0,0
11,12,Marquette,2,0,0,1,1
11,12,Syracuse,1,3,3,2,2
11,12,Indiana St.,0,0,0,0,0
11,12,Washington,1,2,1,1,1
11,12,Georgia,0,0,0,0,0
11,12,North Carolina,3,1,2,3,3
11,12,LIU Brooklyn,0,0,0,0,0
11,12,Duke,2,4,4,4,4
11,12,Hampton,0,0,0,0,0
11,12,Michigan,1,1,1,1,1
11,12,Tennessee,0,0,0,0,0
11,12,Arizona,3,1,1,1,1
11,12,Memphis,0,0,0,0,0
11,12,Texas,1,2,2,2,2
11,12,Oakland,0,0,0,0,0
11,12,Cincinnati,1,1,1,1,1
11,12,Missouri,0,0,0,0,0
11,12,Connecticut,6,2,2,2,2
11,12,Bucknell,0,0,0,0,0
11,12,Temple,1,1,1,1,1
11,12,Penn St.,0,0,0,0,0
11,12,San Diego St.,2,3,3,3,3
11,12,Northern Colorado,0,0,0,0,0
11,12,Pittsburgh,1,3,3,4,4
11,12,UNC Asheville,0,0,0,0,0
11,12,Butler,5,1,1,0,0
11,12,Old Dominion,0,0,0,1,1
11,12,Kansas St.,1,0,0,0,0
11,12,Utah St.,0,2,2,1,1
11,12,Wisconsin,2,1,1,2,2
11,12,Belmont,0,0,0,0,0
11,12,St. John's,0,1,1,1,1
11,12,Gonzaga,1,0,0,0,0
11,12,BYU,2,4,4,3,3
11,12,Wofford,0,0,0,0,0
11,12,UCLA,1,1,1,0,0
11,12,Michigan St.,0,0,0,1,1
11,12,Florida,3,2,2,2,2
11,12,UC Santa Barbara,0,0,0,0,0
11,12,Kansas,3,5,5,5,5
11,12,Boston University,0,0,0,0,0
11,12,UNLV,0,1,1,0,0
11,12,Illinois,1,0,0,1,1
11,12,Vanderbilt,0,1,1,0,0
11,12,Richmond,2,0,0,1,1
11,12,Louisville,0,2,2,2,2
11,12,Morehead St.,1,0,0,0,0
11,12,Georgetown,0,1,1,1,1
11,12,VCU,4,0,0,0,0
11,12,Purdue,1,2,2,2,2
11,12,Saint Peter's,0,0,0,0,0
11,12,Texas A&M,0,1,1,1,1
11,12,Florida St.,2,0,0,0,0
11,12,Notre Dame,1,3,3,3,3
11,12,Akron,0,0,0,0,0
11,13,Ohio St.,2,6,6,6,6
11,13,UTSA,0,0,0,0,0
11,13,George Mason,1,1,1,1,1
11,13,Villanova,0,0,0,0,0
11,13,West Virginia,1,1,1,1,1
11,13,Clemson,0,0,0,0,0
11,13,Kentucky,4,2,2,2,2
11,13,Princeton,0,0,0,0,0
11,13,Xavier,0,1,1,0,0
11,13,Marquette,2,0,0,1,1
11,13,Syracuse,1,3,3,2,2
11,13,Indiana St.,0,0,0,0,0
11,13,Washington,1,2,1,1,1
11,13,Georgia,0,0,0,0,0
11,13,North Carolina,3,1,2,3,3
11,13,LIU Brooklyn,0,0,0,0,0
11,13,Duke,2,3,3,4,4
11,13,Hampton,0,0,0,0,0
11,13,Michigan,1,1,1,1,1
11,13,Tennessee,0,0,0,0,0
11,13,Arizona,3,1,1,1,1
11,13,Memphis,0,0,0,0,0
11,13,Texas,1,2,2,2,2
11,13,Oakland,0,0,0,0,0
11,13,Cincinnati,1,1,1,1,1
11,13,Missouri,0,0,0,0,0
11,13,Connecticut,6,2,2,2,2
11,13,Bucknell,0,0,0,0,0
11,13,Temple,1,0,0,1,1
11,13,Penn St.,0,1,1,0,0
11,13,San Diego St.,2,4,4,3,3
11,13,Northern Colorado,0,0,0,0,0
11,13,Pittsburgh,1,3,3,4,4
11,13,UNC Asheville,0,0,0,0,0
11,13,Butler,5,1,1,0,0
11,13,Old Dominion,0,0,0,1,1
11,13,Kansas St.,1,0,0,0,0
11,13,Utah St.,0,2,2,1,1
11,13,Wisconsin,2,0,0,2,2
11,13,Belmont,0,1,1,0,0
11,13,St. John's,0,1,1,1,1
11,13,Gonzaga,1,0,0,0,0
11,13,BYU,2,4,4,3,3
11,13,Wofford,0,0,0,0,0
11,13,UCLA,1,1,1,0,0
11,13,Michigan St.,0,0,0,1,1
11,13,Florida,3,2,2,2,2
11,13,UC Santa Barbara,0,0,0,0,0
11,13,Kansas,3,5,5,5,5
11,13,Boston University,0,0,0,0,0
11,13,UNLV,0,1,1,0,0
11,13,Illinois,1,0,0,1,1
11,13,Vanderbilt,0,0,0,0,0
11,13,Richmond,2,1,1,1,1
11,13,Louisville,0,2,2,2,2
11,13,Morehead St.,1,0,0,0,0
11,13,Georgetown,0,1,1,1,1
11,13,VCU,4,0,0,0,0
11,13,Purdue,1,2,2,2,2
11,13,Saint Peter's,0,0,0,0,0
11,13,Texas A&M,0,1,1,1,1
11,13,Florida St.,2,0,0,0,0
